massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row494	678.39776	12.942	1.0	-0.8845683887166667	N620
row495	1551.21505	19.103	1.0	-0.6641408987166666	N622
row496	1561.12783	18.794	1.0	0.017445428866666612	N623
row497	383.17471	11.19	1.0	1.0395857537	N624
row498	1167.69896	14.724	1.0	-0.06723144478333334	N627
row499	813.48866	16.522	1.0	0.35145757395	N628
row500	507.27215	9.726	1.0	-0.08827253273333327	N629
row501	816.53711	14.056	1.0	-0.7999660344666666	N630
row502	838.55881	18.08	1.0	-0.003302166066666685	N631
row503	552.36628	11.545	1.0	-0.4286348506833333	N633
row504	712.40357	11.322	1.0	-1.1714348872	N636
row505	385.31382	15.654	0.0	1.30939818675	N638
row506	1083.49353	16.298	1.0	0.5772873948666667	N640
row507	702.39748	12.609	1.0	-0.06243628416666671	N641
row508	764.54475	18.921	1.0	-0.65099337485	N642
row509	748.40287	11.729	1.0	-0.9831822150833333	N646
row510	594.30485	10.726	1.0	0.019951941433333342	N647
row511	692.37697	11.671	1.0	-0.8301420259833334	N650
row512	1657.12834	18.144	1.0	0.4823824080666667	N651
row513	596.39241	13.277	1.0	0.95088860135	N652
row514	905.56317	10.321	1.0	-0.3372018456333333	N655
row515	870.5831	18.066	1.0	-0.46407759818333333	N656
row516	686.36603	11.666	1.0	-0.9306024915333333	N657
row517	381.23123	10.386	1.0	-0.29306040188333327	N659
row518	764.55255	16.793	1.0	-0.68490064745	N662
row519	1370.78005	14.46	1.0	-0.26681604380000007	N664
row520	821.40749	11.793	1.0	-0.3360091729833333	N666
row521	858.5238	18.091	1.0	0.4550520263166667	N667
row522	407.18703	10.435	1.0	0.2682059395833334	N669
row523	616.36098	11.248	1.0	0.08777165688333338	N671
row524	683.33913	11.227	1.0	0.5298906051833334	N672
row525	684.40892	12.737	1.0	-0.4011057436	N677
row526	938.53321	18.796	1.0	0.7034995354	N680
row527	843.54818	18.408	1.0	-0.24323986961666666	N682
row528	698.319	11.986	1.0	0.6090421313666666	N687
row529	627.49802	16.427	0.0	1.4093534784333335	N688
row530	987.47454	15.588	1.0	0.33717953781666665	N689
row531	466.29363	10.916	1.0	0.31610969710000003	N691
row532	648.35116	12.256	1.0	-0.4598196442500001	N695
row533	349.23553	12.469	1.0	0.8672878795166665	N696
row534	413.22154	13.406	1.0	0.7669657138333335	N699
row535	678.60326	19.555	1.0	0.5054491402333333	N700
row536	678.36145	11.606	1.0	-0.7362997932166667	N701
row537	898.48063	17.065	1.0	0.030742947583333374	N702
row538	255.23263	10.449	1.0	-0.08995663333333333	N703
row539	688.38195	12.608	1.0	-0.2686841290333334	N704
row540	525.37903	13.029	1.0	-0.04698301558333334	N705
row541	494.36083	13.038	1.0	-0.20385710391666662	N706
row542	708.44495	13.727	1.0	0.46497490255000007	N707
row543	674.36635	11.522	1.0	-0.7999961047833335	N708
row544	1426.84278	16.023	1.0	0.17037344064999993	N712
row545	784.47543	14.471	1.0	-0.0954707350833333	N713
row546	556.31738	10.848	1.0	1.0305655197166665	N715
row547	585.48544	12.47	1.0	0.7554994159	N717
row548	1103.65091	10.677	1.0	0.015004981966666595	N719
row549	622.33492	10.929	1.0	0.18062443816666654	N720
row550	563.50376	12.465	1.0	0.13175996164999998	N721
row551	962.533	18.385	1.0	-0.4496292571666667	N722
row552	929.5326	16.184	0.0	1.3084269865166667	N724
row553	604.361	11.613	1.0	-1.1398428577	N725
row554	253.21686	11.195	1.0	0.77594413155	N730
row555	1527.02778	17.071	1.0	-0.1187550590666666	N731
row556	862.55611	17.986	1.0	0.2394901140333333	N735
row557	388.2523	10.192	1.0	-0.39306737996666663	N737
row558	371.21984	11.671	1.0	0.3414266295499999	N738
row559	794.56961	19.172	1.0	0.62615009545	N739
row560	557.31972	10.682	1.0	0.14307815463333334	N750
row561	1526.02435	17.068	1.0	0.10407199715000003	N752
row562	751.36518	11.59	1.0	0.10392532291666672	N754
row563	788.54369	19.193	1.0	0.4912938775833333	N757
row564	1582.1869	19.153	1.0	0.5255438317666667	N761
row565	632.35592	12.369	1.0	0.66459001475	N762
row566	283.26397	11.61	1.0	0.51251051575	N765
row567	680.61898	20.308	1.0	-0.13135518103333335	N767
row568	690.60324	19.332	1.0	-0.2842768540666667	N768
row569	845.56397	19.311	0.0	1.3788446318666667	N769
row570	778.5373	17.893	1.0	0.36159181276666663	N771
row571	604.28558	10.885	1.0	-0.3625074978166667	N773
row572	1560.12407	18.784	1.0	0.6520600992333333	N774
row573	867.54713	18.164	1.0	0.35924424075	N775
row574	570.28133	10.362	1.0	0.6573247101333333	N776
row575	595.42433	12.146	1.0	0.8690375725666666	N777
row576	801.53769	16.235	1.0	-0.5177828789833333	N778
row577	944.56116	18.303	1.0	1.1374926484999999	N779
row578	557.45665	16.122	1.0	-0.2095602589	N782
row579	646.333	12.204	1.0	0.19106012948333329	N783
row580	604.32506	11.399	1.0	-0.3072685533166667	N784
row581	616.28367	11.503	1.0	0.6633337602	N787
row582	704.33626	11.98	1.0	0.8415825061833333	N789
row583	696.30362	10.856	1.0	1.01852508885	N790
row584	602.44502	14.47	1.0	-0.2815520363	N791
row585	1609.12718	18.363	1.0	0.07389118476666667	N792
row586	846.5453	19.581	1.0	-0.19320342163333332	N793
row587	636.25234	9.824	1.0	0.2656519573833333	N794
row588	577.27526	10.359	1.0	0.09128672799999993	N798
row589	552.33008	10.287	1.0	0.9096725508666668	N800
row590	706.42833	12.873	1.0	0.06558960544999998	N803
row591	590.34553	11.425	1.0	-0.9910153474666668	N804
row592	419.3525	13.024	1.0	-0.23509422611666667	N807
row593	297.24332	9.641	1.0	0.32128431393333334	N808
row594	730.54658	15.412	1.0	-0.014542290816666647	N814
row595	504.30947	10.837	1.0	1.0534487960333334	N815
row596	283.26384	13.41	1.0	0.7140784602333334	N816
row597	669.32447	10.351	1.0	-0.38593602154999995	N818
row598	597.48414	16.372	1.0	-0.39797675481666667	N820
row599	692.33859	11.268	1.0	-0.28737312595	N821
row600	578.30166	10.104	1.0	0.3529363994333333	N825
row601	409.19028	11.685	1.0	0.6698597471666667	N832
row602	986.53303	18.161	1.0	-0.013151721766666624	N833
row603	464.31412	12.002	1.0	-0.22115525336666667	N837
row604	676.30485	10.692	1.0	0.056940827649999914	N840
row605	765.34311	11.393	1.0	-0.027026360166666707	N843
row606	281.24837	10.693	1.0	0.7493425725	N844
row607	297.24319	10.942	0.0	1.3447287717333332	N849
row608	883.7052	12.47	1.0	0.06464550496666657	N851
row609	750.54406	18.645	1.0	0.6134772676166667	N852
row610	896.49529	18.314	0.0	1.2759888585666666	N854
row611	945.50877	16.791	1.0	-0.45446198506666674	N855
row612	469.15746	10.43	1.0	0.4247118508666667	N859
row613	592.36122	12.284	1.0	-0.6601790357333333	N867
row614	466.32981	11.852	1.0	-0.02581303745000001	N870
row615	722.46151	14.172	1.0	0.9148396325333332	N871
row616	309.27947	13.636	1.0	0.6206113184500001	N874
row617	789.41774	12.761	1.0	-1.0635225712166667	N877
row618	554.47824	16.087	1.0	-1.2132364461	N879
row619	439.23713	13.639	1.0	0.9908490795	N883
row620	918.47883	17.271	1.0	0.09000433453333331	N884
row621	638.57191	19.042	1.0	0.85028205945	N887
row622	319.22773	9.668	1.0	0.5410434138666668	N889
row623	588.25252	10.321	1.0	-0.12614331038333332	N890
row624	511.30366	11.406	1.0	-0.09182157179999997	N891
row625	1608.12382	18.358	1.0	-0.13356532746666666	N892
row626	1581.18334	19.149	1.0	0.1386603603666667	N893
row627	537.23771	6.918	1.0	0.6003914769166667	N897
row628	720.44444	13.352	1.0	0.6441117775666667	N899
row629	242.17625	5.302	1.0	-0.8088795323	N901
row630	629.51408	16.497	1.0	0.7414267444	N903
row631	788.4343	12.391	0.0	-1.4750506543666666	N904
row632	960.45118	17.066	1.0	-0.11080431730000002	N905
row633	1656.12505	18.145	1.0	0.48854361816666664	N906
row634	664.41705	12.161	1.0	0.07301104851666665	N907
row635	630.33981	11.578	1.0	-0.5009765594333333	N908
row636	585.48421	16.595	1.0	-0.025335139133333434	N910
row637	315.25386	8.778	0.0	1.5967600438833331	N912
row638	279.23257	11.677	1.0	0.41057862698333325	N916
row639	765.38049	11.732	1.0	-0.06797060421666659	N918
row640	673.50366	16.424	1.0	1.1581009629833334	N919
row641	558.23614	9.825	1.0	0.3685178071333333	N921
row642	685.3549	11.077	1.0	0.46711338851666667	N923
row643	479.19334	12.47	1.0	1.0975642778333332	N926
row644	900.49648	17.422	0.0	1.3897839237	N933
row645	626.36655	11.062	1.0	-0.4341705552000001	N936
row646	616.36101	12.656	0.0	-1.2673572441333334	N938
row647	874.4803	17.24	0.0	1.3536021860833334	N943
row648	646.37141	12.529	1.0	0.17269794104999997	N947
row649	425.25743	10.582	1.0	-0.3695133258333334	N949
row650	435.20589	12.352	1.0	0.9154594795833333	N952
row651	970.52399	16.343	1.0	0.7787618871166666	N953
row652	91.00349	9.22	1.0	0.3126924809666667	N955
row653	715.44301	12.466	1.0	0.7672733394	N958
row654	508.3402	12.621	1.0	0.7862839414166667	N966
row655	698.55658	15.87	1.0	0.27597089618333337	N968
row656	630.30158	11.214	1.0	-0.5803414493000001	N974
row657	698.22305	9.824	1.0	0.36372716274999994	N977
row658	993.49128	15.584	1.0	0.007610044999999996	N982
row659	1556.17105	18.974	1.0	-0.40393309053333337	N989
row660	437.2669	11.275	1.0	0.5085522784333334	N995
row661	583.33526	10.859	1.0	1.1798471519666667	N997
row662	670.40815	13.739	1.0	-0.6823132008666666	N998
row663	702.50688	17.619	1.0	0.9831309967833333	N1004
row664	658.33313	10.633	1.0	1.2042377123333334	N1006
row665	828.65231	18.742	1.0	0.7995374975166667	N1007
row666	812.54842	15.869	1.0	0.19095387836666672	N1008
row667	362.23665	9.827	1.0	-0.01716268455000003	N1011
row668	401.29029	11.818	1.0	0.18491615638333336	N1016
row669	718.28796	10.106	1.0	0.2947611034166667	N1019
row670	673.39191	14.413	1.0	0.5196839777500001	N1025
row671	1501.15179	17.017	1.0	0.5950026597666668	N1030
row672	608.25172	10.861	1.0	1.0627182156333332	N1039
row673	906.50027	18.328	1.0	1.0696561101166666	N1048
row674	1555.16737	18.977	1.0	0.060002565599999974	N1049
row675	644.31748	11.496	1.0	-0.18315591919999993	N1051
row676	702.31999	10.845	1.0	1.0574298053666666	N1052
row677	1558.10754	18.338	1.0	1.1632893157	N1053
row678	621.39922	11.778	1.0	0.9346128906666666	N1057
row679	1151.70419	14.763	1.0	0.6336644565666667	N1064
row680	538.26747	11.504	1.0	0.9425899413333334	N1065
row681	541.16363	12.477	1.0	1.2113454449666667	N1070
row682	1559.11056	18.336	1.0	1.1517483261833334	N1071
row683	570.46513	16.377	1.0	0.33166706998333334	N1072
row684	528.27268	10.282	1.0	0.20882605825	N1073
row685	515.14807	12.139	0.0	1.3474790701666666	N1078
row686	738.27556	10.69	1.0	0.5018273967666667	N1081
row687	323.22	12.145	0.0	1.3749802265	N1089
row688	417.22297	12.468	1.0	0.9765408883833333	N1091
row689	766.30643	11.985	1.0	1.0504663702	N1094
row690	453.17781	12.145	0.0	1.3338898404	N1095
row691	678.25399	11.505	1.0	0.8702002072333332	N1096
row692	1500.1485	17.019	1.0	0.3736680684499999	N1097
row693	1478.02362	17.238	1.0	1.1745655972666667	N1098
row694	510.23639	10.32	1.0	0.023123017950000005	N1099
row695	533.45443	12.143	1.0	1.0402206908333334	N1102
row696	447.13414	6.86	1.0	0.3864213797333334	N1110
row697	536.22978	10.324	1.0	-0.3566141180833333	N1111
row698	729.27733	10.816	1.0	0.7023494197666666	N1112
row699	558.46461	16.597	1.0	0.3502075167333334	N1122
row700	534.48846	16.373	1.0	0.17902312998333328	N1130
row701	650.22284	10.319	1.0	-0.02159888943333335	N1132
row702	647.47649	16.93	0.0	1.2878199489333333	N1136
row703	353.23329	6.326	1.0	-0.3834060981166667	N1140
row704	653.47282	12.464	1.0	0.8116804708833333	N1144
row705	724.30397	10.212	1.0	0.2089424751666667	N1146
row706	584.35631	10.677	1.0	0.5190754460333332	N1149
row707	547.18068	12.464	1.0	1.0885722690000001	N1157
row708	663.41157	12.143	1.0	1.04001227135	N1163
row709	518.24969	9.982	1.0	0.6164006198833332	N1165
