ID	LD2169	LD2170	LD2171	LD2243	LD2244	LD2245	LD2162	LD2163	LD2164	LD2214	LD2215	LD2166	LD2157	LD2158	LD2223	LD2225
Q544Z6	0.702880112	-0.556823551	-1.457479304	-0.263506	1.323480639	0.499675157	0.415183236	-1.066939172	0.092726905	0.340700322	-1.625136182	-0.976399808	0.385356006	0.193511983	0.89464984	0.879081873
Q544Z7	0.131646173	0.831278615	-1.452144371	-0.610978785	1.712070455	-0.493871336	0.145690028	1.590358394	0.488700341	-0.364666352	-0.171704676	1.233347281	-0.799610354	-0.570541069	-0.640671681	-0.935297498
Q544Z9	0.630117595	-1.30891063	1.270346043	1.069335189	-2.026375419	0.367892523	0.050740474	-0.286146809	-0.132709505	0.235250268	-0.851516271	-0.211687086	0.801389287	0.258871492	0.189113908	0.112100995
Q545A5	-0.206040685	1.351767772	1.221459875	0.121899299	0.236905483	-0.296096259	-0.141776096	-0.616432305	0.613440913	-1.404589704	-1.096671142	-0.034403445	-1.363216301	0.396116289	1.758278833	-0.387871665
Q545B6	1.160908142	-0.414010242	-1.316849448	-0.586564646	-0.86749249	-0.048414235	1.225752217	0.88081713	0.518487572	1.232728062	-0.446967295	0.219165309	-0.711133992	-0.937355412	-0.757092157	1.054199198
Q545F4	0.711650312	0.592234704	-0.36036301	-1.252416327	-1.273988204	-0.612672487	0.288204892	0.533535372	0.960824923	0.743858164	-0.112579113	0.636352106	0.010449208	-0.1001098	-0.88768861	0.497955029
Q545H3	0.399172123	-1.956948967	0.305720172	0.060618101	0.445022161	-1.173162348	0.02070883	-1.17966477	0.235894972	0.671481872	-0.821093506	-0.730322317	0.845262997	1.622004768	0.720837614	0.345935003
Q545I6	-0.299472472	-1.13415861	0.863457036	0.023540909	-1.555813602	-0.337282331	-0.150516073	0.828897597	0.997771212	1.316213453	-0.84903975	0.95795976	0.439091715	0.260821387	-1.40080392	0.237518084
Q545K0	0.174835103	1.170255361	0.041346435	0.388945617	-0.127226609	-1.563612415	0.117974363	-1.204688003	-0.730901165	-0.302559821	1.512954906	-1.214760358	-0.112850275	1.267253507	0.399269245	0.062259189
Q545K4	-0.738912578	-0.04925889	-1.297624085	-0.743673169	-1.185953729	-0.214278766	0.898854953	-0.219441955	0.76520397	1.262688348	0.944983541	0.308428521	0.926832362	-1.124303013	0.860934122	-0.124146929
Q545K5	0.825048112	-1.35221173	0.147572908	0.29018574	-1.01464248	-0.565211627	0.281254093	-0.318650242	0.253655522	0.9716977	-1.305041451	-0.809216309	1.830621158	0.307518472	-0.679526437	1.254866671
Q545N8	-0.380479401	-0.215880679	1.147221253	0.26021325	1.019753201	1.199997842	-1.061122514	-0.051037252	-0.782916124	-1.761410457	0.733489672	0.295590301	-0.186423269	0.301340227	0.364068648	-1.127136893
Q545U0	-1.522103434	0.631692055	0.888628201	-0.786024582	0.111821433	1.017748641	-1.108846831	-0.225420862	-0.938697389	0.702723316	1.957200109	-0.307837718	-0.258291899	-0.149082047	0.444463148	-0.576466649
Q545X8	-1.154251842	0.940455576	1.2517807	-0.249203471	1.304074421	0.847878206	-1.082341877	-0.572198687	-1.174747104	1.099943769	0.909254962	-1.21099095	-0.314051377	-0.197871754	0.045490218	-0.581667027
Q545Y3	0.307011362	-2.631564597	-0.22983413	0.079097915	-1.698386364	0.399047925	0.81464736	0.593087403	0.814047842	1.081644273	0.010355168	0.723684284	0.010882229	-0.352868161	-0.424434503	0.447725342
Q546G4	0.269042252	-1.773680915	0.058195295	-0.475158442	-1.033621664	-0.926729858	0.355945792	-1.316140268	1.142537842	1.054188374	0.738886285	-0.518474786	0.956784719	-0.276946601	0.204056249	1.357692327
Q548F2	0.313351613	-0.96848275	0.620371624	-0.216617805	-1.162224924	1.040656538	0.871136162	-0.690436776	0.192163186	1.751355965	-0.596535536	-0.408186017	0.124054555	-0.770324016	0.278766578	-0.051672877
Q548T0	0.234414291	1.272124515	-2.0979141	0.683455767	-0.670978841	-0.670432876	0.057329347	-0.170019432	2.040492765	0.174956004	-0.642716566	0.856242733	-0.066814609	-0.663043256	-0.280135955	-0.116142019
Q549A5	0.688798322	-1.50224184	0.472955263	-0.383187572	-1.469662679	-0.483784105	0.959540118	-0.593686338	0.8703944	1.499464513	0.01438278	-0.470374989	0.045147405	-0.853494522	-0.351153587	1.603372899
Q549D0	-0.725817106	0.816905619	-0.157582611	0.019200455	-1.344422719	0.395484518	1.198532615	0.273058722	0.565786608	1.828349202	0.802277066	-0.041542101	-1.013122014	-1.157792707	-1.689370707	0.268360503
Q549T4	1.024373556	0.223405798	-1.304259543	0.151558408	0.189518589	-0.289539521	0.727815684	0.003028993	0.601014013	-2.010889125	-0.718956454	-0.170589669	1.623771864	0.689042678	0.434547685	-1.089623302
Q54AH9	-0.087118949	-1.270041004	0.742685588	-0.091445139	-0.499646285	-0.527536871	0.627572541	-0.945459591	0.223793226	1.749488837	-0.620742208	-1.079108484	-0.018190253	-0.735863586	1.192063148	1.46368228
Q561N4	1.065773958	0.330649059	0.223662306	-0.553413441	0.819205094	1.440790925	-0.608004407	-0.759749321	0.85233952	-0.12628887	-1.245293723	-0.569307351	1.511411683	-0.942510355	-1.585647266	0.087625497
Q561N5	-0.008453294	0.632708445	1.148695664	-0.463585717	1.92150544	0.807599165	-1.451276566	-0.568202041	-1.230796026	0.61575587	0.733721891	-0.38049898	-0.029646629	-0.033853814	-0.259929747	-1.415647286
Q564D0	0.334964703	0.914399192	-0.934028245	-0.209873187	0.814293843	-1.062396521	1.098642521	1.428208524	1.37259698	-0.392096521	-0.886455874	0.527348344	-0.888824799	-0.443841417	-0.918833866	-0.584302509
Q564E8	-0.769914585	1.634271771	1.110324553	0.059336674	1.438531608	0.567022478	-1.072722999	-0.823611547	-0.684772344	0.252469723	1.128982672	-0.48674456	-0.34416898	-0.179404682	-0.810052324	-1.176376737
Q564F6	-0.286530023	-1.945698419	0.580953409	0.061243971	-1.003727127	-0.590890028	0.504481807	0.349262638	0.466023731	1.367566256	-1.47804823	0.252368792	0.827611126	0.728009383	-0.026328499	0.405945494
Q569V4	0.530620912	0.289664999	-0.34195336	0.205139442	0.612804719	0.559447011	-0.058715567	-0.128334251	0.732430201	0.099400826	0.133640432	-0.896868377	-0.258948575	0.452753686	-1.163918471	-0.891241756
Q569X3	0.484543209	-1.782053155	1.211238575	-0.878266088	2.036546907	0.055138069	-0.613786615	-0.292489375	-0.969033281	0.082287044	0.924482162	-0.031515152	0.552597283	-0.256410112	0.16368991	-0.720956884
Q569X9	-0.157165087	0.239556343	-1.348247179	1.710039729	-0.501341541	-1.379176317	-0.032009887	0.203798359	-0.417563238	-0.578442521	-1.073556417	-0.162876755	1.268256713	1.195549885	1.138104149	-0.080833948
Q569Z5	-0.706389615	1.262927826	-0.890245685	0.759865389	0.860844908	-0.394837457	-0.949811484	-0.558445474	1.021208989	-1.018687748	0.277962259	0.179031046	0.461981357	-0.123800783	-0.132994398	-0.433945993
Q569Z6	-0.710797727	1.210653357	0.018502046	0.856105479	1.486087629	-0.477393236	0.79207576	1.066975085	0.679942141	-0.78094039	0.550842057	-0.364674332	-1.45918677	-0.849441278	-0.419898598	-1.692172331
Q56A08	0.156758574	-0.227484067	2.707851596	-0.009398918	0.471377174	-0.848592406	0.163621059	0.0682845	0.576747184	-0.367095684	-0.021208199	-0.246980588	-0.17256609	-1.054576278	-0.584382778	-0.271928368
Q56A15	-0.55019601	0.65527404	0.461183953	-0.402977461	-1.51368222	1.266701843	-1.409955193	0.574859556	-0.981756184	0.204015618	0.497025978	0.75052615	0.918231156	1.194529213	-1.090472981	-0.531314037
Q570Z0	0.684959414	-1.928769282	0.761662925	1.347900861	0.389524022	0.054891058	-0.956091214	-0.663530423	-1.45890901	0.352635245	-1.027242242	0.182600645	0.815643442	1.261647332	-0.092607339	0.138306284
Q571F8	-0.946699996	-0.407290147	0.345945991	0.404435784	0.109585875	0.047379087	-0.874168353	-0.956322712	-0.982055549	0.026117641	1.101452661	-0.936161629	0.480538567	0.992987331	2.028755033	-0.650958044
Q571H0	-1.270466298	-0.459532341	1.19486456	-0.326096727	0.824280952	0.574335261	-0.590022239	-0.809311205	-0.544342627	1.464081598	1.009639148	-1.127114409	-0.45379911	-0.036690435	0.260622689	-0.039365059
Q571I9	0.608281806	1.379610361	-0.155094721	-0.190826666	-0.755873963	0.717458547	-1.104061761	0.579909529	-0.989983272	-2.250196144	1.159592616	0.710762833	-0.121369977	0.64101179	-0.179378868	-0.141129593
Q58A65	-0.010518749	-0.3070803	-1.210575828	1.051779263	0.93114957	-1.089183913	0.386041702	0.688095894	1.05681793	0.12568642	-1.146942821	0.773419591	-0.287157141	-0.087103842	-1.483043429	0.422433453
Q58DZ3	-1.067848449	1.438097924	1.576859732	-0.969913474	1.386820746	0.753026406	-0.981561794	0.591109098	-0.908831741	-0.285022939	0.882061772	-0.457735512	-0.292119702	-0.397657963	-0.983331358	-0.34083047
Q58E35	0.438684205	-2.304846385	0.24751346	0.900895564	-1.391536248	0.906952797	-0.282297181	0.890089563	0.196737624	-0.868132607	-0.02955604	0.542985658	0.122240255	0.759159125	0.117179136	-0.454129421
Q58E49	0.097141041	-0.580925598	-0.156077147	-0.692967684	-0.810899947	-0.409166789	1.952171621	0.636202506	-0.93503574	-0.127617035	0.576341943	0.142195831	0.75797975	-0.137196245	-0.428338746	0.517542078
Q58E56	-1.265947798	-0.126541023	1.221894455	0.013457594	-0.031036462	-1.225862147	-0.055512692	-0.091169592	-0.771410345	2.020785152	0.53149634	-0.974334451	-0.19764754	-0.568924673	0.536030085	1.131607365
Q58E64	-0.08283328	1.676634631	0.520629536	0.014336647	1.214025257	1.217548275	-1.597495287	0.56862227	-0.738140286	-1.009022145	0.388403143	-0.14359961	-0.217678083	0.024758277	-1.230215314	-0.784030173
Q58E70	0.404160629	-2.370234242	-0.096215207	-0.010026475	-1.457046903	0.265630444	1.011125306	0.767196523	0.873663852	0.994870726	-0.1326203	0.983288923	-0.420943559	-0.745231287	-0.598169551	0.561088012
Q58EA6	0.005802206	1.423601252	-0.160142494	-0.200379136	2.561110614	0.491980163	-0.625262	0.615973059	-0.058435245	-0.240873309	-0.361538555	0.021946049	-1.162771837	-0.51810034	-0.772702371	-1.081694161
Q58EU7	0.853073758	-0.380071547	-0.829952825	-0.331839842	0.277151174	0.382717655	1.186132311	0.250298196	1.683677723	1.187839193	-0.833463282	-0.123275548	-0.707968454	-1.23443346	-1.811073257	0.376897925
Q58EV4	-0.259898922	-0.506718292	1.920781551	0.034347578	-0.193953352	2.326159953	-0.565929948	-0.055808544	-0.823853483	0.747514251	-0.005450354	-0.585277812	-0.891814834	-0.754058926	-0.655834224	0.177741814
Q58EV5	-1.23448157	-2.107448515	1.069229675	-1.124854735	-0.02674524	0.96952962	0.541428077	0.261683883	0.014697662	1.812303192	0.199693755	0.406719968	-0.286114562	-0.019913432	-0.090505841	-0.397162994
Q58EW0	-0.615758054	1.547191937	0.91377148	-0.16155694	1.647719151	1.149762573	-0.933548019	0.096027839	-0.893044361	0.582151823	0.420971427	0.029099509	-0.732537656	-1.370321272	-0.41562058	-1.12620164
Q59J78	0.262525366	0.577953943	-1.376573956	0.223711917	-0.289270121	-0.801331509	0.958958972	0.401267808	0.615358214	-0.999923103	-0.609032835	-0.380112394	0.639127266	2.100917551	0.084195491	-1.408379424
Q5BL07	0.069992737	0.269067429	-0.528403292	1.092213017	1.704348158	-1.134415698	0.330272219	-1.503095399	-0.470208162	-0.17318122	-1.22606274	-0.561208477	0.207115971	0.99735518	1.095635626	-0.242266151
Q5BL14	0.742335091	-1.467804397	0.06789878	-1.023391626	-0.448092458	-0.031479889	0.8388056	1.206759079	0.185924629	1.128265465	-0.242917233	0.371550351	0.108497323	-0.478792664	-0.779516949	0.252648975
Q5BL18	-0.307062597	-1.236467712	-0.268580653	-1.088775863	-0.317785468	-0.273097601	-0.680304875	-0.550085235	-0.857837852	0.367540445	0.313939674	0.161363209	0.193526368	1.226558695	0.967837438	2.079097952
Q5BLJ9	-0.471090121	-0.624401971	1.81483123	-0.326745626	1.550072117	0.810077217	-0.413214205	-0.375328123	-0.598956153	1.38491783	0.07616157	-1.517351725	-0.37097199	-0.604510146	-0.587802542	0.095530234
Q5BLK0	-0.342877656	2.135288958	0.377930459	-0.52029796	0.940852195	0.932689063	-1.497541501	0.702330079	-0.335968015	-0.149716469	0.742696188	0.100077326	-1.137973734	-0.216730636	-1.072062463	-0.768598663
Q5BLK1	-0.251275889	0.853758921	0.507563799	-0.098406237	1.944844419	1.294481661	-0.858419335	0.644270677	-0.755149128	-0.349091693	0.685094312	0.169277114	-1.385756028	-0.885722137	-0.519432722	-1.115601779
Q5BLK2	0.5901047	2.153444381	-0.752245943	0.46693679	0.725143258	0.614801826	0.375216246	0.052086226	-0.283110101	-1.209451232	0.215765255	-1.269419687	-0.572817307	0.694342515	-0.293507236	-1.620745183
Q5BLK4	0.849628737	2.266514139	-1.047621185	0.18362675	-0.015035395	-0.587068927	-0.070688748	-0.073720033	-0.577143558	-1.428198688	1.463547315	0.22889067	0.266441454	-0.147379548	-0.388054829	-0.807631009
Q5DQJ3	1.185502333	-0.505033539	-1.158484515	0.755454435	-1.23186072	0.061407536	0.86659495	0.21069505	-0.50762713	0.271847895	-1.432718364	0.646336626	0.534434675	-0.16390463	-0.830447241	1.455523355
Q5DTQ4	0.824866273	0.292214816	-1.829645819	0.366297481	1.240773559	-1.425203723	0.504716676	0.605390547	1.069125192	-0.985855343	-0.625523415	0.08381016	0.363777653	-0.008424392	-0.90679862	0.24219791
Q5EBG8	0.347181106	-2.698889704	0.834581315	0.641815704	-1.472411129	0.447504652	0.509727501	-0.174050872	-0.521591868	-0.352191316	0.055097185	0.166795086	1.026084195	-0.030538018	0.692096275	0.524801507
Q5EBQ2	0.203394764	-1.720628396	1.288488763	-0.143523405	-1.625440509	1.662700856	-1.127839215	0.37546713	-0.56237591	-0.15225413	0.178461573	0.516250361	0.992885896	0.368266837	-0.102399572	-0.148108918
Q5EBQ6	-1.080981446	-0.01259869	2.009756317	-0.7779922	0.184002161	1.2334621	-0.897338293	-0.04769924	-0.872352183	1.367095249	0.859141103	-1.228483822	-0.417085664	-0.347883816	0.212952029	-0.206234107
Q5EG47	-0.00322524	1.356617166	-1.093629572	0.070051123	1.542108668	0.258434838	0.952562027	-0.048212482	0.385702817	0.372231297	-1.045753412	1.121992681	-0.637680852	-1.162521715	-1.066517736	-0.805627562
Q5F1Z8	-0.434377955	-1.072737073	0.599188901	0.324270946	-1.989584702	0.499560617	0.17764385	0.238386574	1.016593646	1.205561729	-1.071818557	-0.678792665	0.266110426	-0.217990738	-0.266499037	1.444714223
Q5F2A7	0.205331343	0.590526807	1.828484682	0.425022284	0.142686146	0.101066377	-0.411892339	0.897056978	-0.63532085	-0.964549665	-1.627866316	-0.051950412	0.489721636	0.705371824	-1.609464212	0.164436089
Q5F2E7	0.609796427	-0.987656565	-0.261364025	0.492762168	-0.434155822	0.639554483	-0.357563889	0.992293222	1.043800045	-1.743725855	0.171984039	0.27355771	-0.220593033	0.437432039	-0.5632498	-0.533119824
Q5F2I8	0.624850129	-1.020265087	0.478986889	-0.911422297	2.043530139	0.497656836	-0.744051849	-1.414313983	-0.525479523	0.442022742	-0.337444089	-0.397706091	0.90228111	-1.086858224	0.84972332	0.570124534
Q5FW57	-0.976734327	-0.70466395	1.191232698	0.895797749	-0.492946158	-0.428456683	-1.289065901	-0.387070341	-1.131456485	-0.598070827	0.595866869	-0.059623479	1.19110109	1.636022053	0.869935873	-0.432794652
Q5FW60	1.368856972	-1.253883071	0.548782611	-1.048192165	-0.35107883	-1.284642917	-0.883859165	1.172508292	0.911462235	-0.26510758	-0.426785161	0.392736564	0.769318341	0.996349653	-1.202093434	0.625949105
Q5FW82	1.195727986	0.104862074	-2.012415661	0.48730258	-0.768977199	-0.15734656	0.970182687	0.922725923	0.688150606	0.148019261	-1.512243247	0.535483864	0.105601074	-0.211936239	-0.867903914	0.523795816
Q5FW97	0.543981039	0.725689387	-0.194733614	-0.983428572	1.266736749	0.780734682	-0.164377191	0.393930668	0.610527653	0.221979031	-0.921168784	0.76711483	-0.633085683	-0.55399037	-2.457991219	0.480557495
Q5FWB7	0.949586886	0.352851014	-1.160978175	-0.280223846	-0.703523805	0.332584651	0.899265685	0.903899958	0.607047315	0.957782844	-1.027019326	0.428131543	-0.340230614	-0.991708018	-1.441411254	0.748765411
Q5FWI9	-0.317244063	1.728746522	-0.560839683	-0.304577098	0.80541803	-0.767555523	-0.339707504	-1.63132985	-0.436034909	1.147708682	0.145388361	-0.8262967	0.58066567	1.598556155	-0.096142774	-0.806167183
Q5FWJ5	0.820605197	0.166735043	-1.135181996	0.053151129	1.00884266	0.327491511	0.464942675	-0.046885994	-1.943908402	-0.498708226	1.701537904	-0.617227415	0.708344771	-1.114170112	0.095281927	0.038732598
Q5FWJ8	-0.675569656	0.463801232	1.914651211	-0.032094171	-0.19598878	1.266928649	-1.11590376	-0.838774727	-1.88813235	0.666586603	-0.380460427	-0.689496829	0.439280307	0.293173545	0.536263887	0.404355425
Q5FWK3	-0.269921815	-1.447134174	-1.18645132	-0.220460718	-1.17242042	-1.035262499	1.195531163	-0.028961852	1.029428833	0.437377878	-0.88563681	0.936129118	0.773622024	-0.24895996	0.443084736	1.693800388
Q5H8C4	-0.90926968	-0.18867757	-1.533007198	-0.871971492	-0.403184631	-0.444053511	-0.163607495	-0.309991354	-0.442928536	-0.417798567	-0.098910675	1.438959161	0.599020588	2.118093976	0.350526744	0.999883656
Q5HZI1	-0.061750816	-0.628379658	-0.110806308	-0.018867049	1.302738842	0.121783226	0.103736882	-0.255153729	0.536291401	-0.380629006	-0.583393325	-0.376986712	0.36346467	0.431650185	-0.478359931	0.11744838
Q5HZI6	0.075470111	-0.589443471	1.3679777	0.978081545	0.921536347	-0.870476833	-0.453880813	0.361602678	-1.122924427	-0.218653746	-0.413838568	0.110608557	1.007826625	1.218805353	-0.834558979	-1.44317343
Q5I012	-0.822166374	-0.100959023	0.94889092	-1.380537844	-0.939209061	0.697560758	-0.644212375	-1.208073477	-0.941856701	1.47222569	0.76455186	0.259029026	0.73143066	0.36923457	0.774183095	0.22005467
Q5I0T6	-0.122528469	-0.456638528	0.526596933	-0.017320429	0.456923602	-0.205256569	-1.609664688	-0.172299146	-0.303812442	-1.868825442	0.745373951	0.621530578	0.825134861	1.31296925	0.452491561	-0.462522874
Q5I0T8	-0.152730014	1.466413532	-0.212080974	-0.118113086	1.104820147	1.414547548	-0.469823984	-0.3382094	-1.614170288	0.021764253	-0.273421714	-0.238820113	1.109049401	-0.190931077	-0.015705494	-1.253340307
Q5I0U7	0.40316284	-0.003526948	-1.234261174	0.119217426	0.426751396	0.211572659	0.981733018	1.716257144	0.791253824	-0.848339851	-0.894143908	1.281099112	-1.57630032	-0.795916118	-0.568180428	-0.026095505
Q5I0W0	-1.302664557	2.067819258	0.000446806	0.392265275	-1.180923122	0.238871744	-0.507876889	-0.178029539	-0.25263851	-0.221942355	1.60684778	-0.543858261	-0.845578545	0.071107643	1.133518656	-0.574242702
Q5ICG4	-1.294880053	1.306502631	0.80890893	0.124688939	0.408087135	0.536555149	-1.825931119	-0.687624593	-0.778561031	-0.303475327	1.002998113	0.497788107	-0.231585882	-0.451046942	1.554757321	-0.699948413
Q5M8N3	1.270904607	-0.084553702	-1.730302454	0.58356131	0.444824776	-0.304027917	0.634808722	1.019806851	1.284741099	-0.894255282	-1.054590345	-0.673148785	0.452298206	-0.262598747	-1.085801512	0.210214109
Q5M8Q0	-0.229078358	-0.498443245	2.115444072	0.335079175	-0.065809899	1.252969378	-1.189587798	-0.721155958	-1.532533507	1.356822209	0.227318943	-0.738159731	0.358041059	-0.313550786	-0.432380152	0.109411992
Q5M8R8	-0.729233093	1.845924121	1.794786138	0.078501866	0.246807203	1.186015389	-0.604855534	-0.133760781	-0.830529681	-0.789772884	0.119984117	-0.248237784	0.554725098	-0.13616986	-1.156400833	-0.997444351
Q5M9J2	0.016876997	-0.928815191	0.846362723	-0.170008108	-0.371195707	0.205631142	-0.684953662	0.312364004	-1.855373261	-1.079415728	1.258114027	-0.102087958	1.456962371	0.850711671	0.941523442	-0.640902981
Q5M9J8	-0.669423626	0.198966016	1.419419876	0.271231879	2.238478302	0.311856316	-0.812442421	0.215821417	0.385948522	-0.102029613	0.140711252	-0.951303132	-0.615728726	-0.624612219	-0.364461891	-1.248006791
Q5M9K7	-0.599153768	2.02979331	0.818238809	-0.805788399	2.302272429	-0.195771174	-0.454928026	-0.662696116	-0.377245895	0.548943887	-0.434818269	-0.372184005	-0.603293478	-0.187966169	-0.455957976	-0.494001947
Q5M9K9	0.649438117	-2.253100355	0.364903156	-0.639881701	1.058146152	0.776830207	-0.444427008	0.294183485	-0.328783329	0.904191197	-0.625609686	-0.385671801	-0.222315449	0.053923349	-0.492316472	1.025244583
Q5M9L0	-0.596865826	1.919246197	0.46931065	0.540655738	2.014432869	0.061615723	-0.545482442	-0.187475712	-0.741043419	-0.514854219	0.654882401	-0.617453388	-0.985049761	-0.293276144	-0.443142086	-0.905019513
Q5M9M5	-0.35035503	-1.432491047	1.605187398	-0.822927768	1.167893101	1.009218175	-0.468008182	-0.668519937	-0.769663016	1.397650133	0.531961443	-0.987287839	0.398920198	-0.258224664	-0.417011766	-0.090138177
Q5M9M7	-0.73920216	-0.710931966	1.925385693	-0.733370008	0.02054696	1.078337594	-0.831914165	-0.275290668	-0.735666303	1.254631082	1.150239936	-1.004381909	-0.201486549	-0.700036958	-0.288545889	0.639209721
Q5M9P7	0.489384526	-2.105766502	1.083757726	-0.019159559	-0.662305053	-0.210745403	0.226267029	-0.307157793	-0.545223422	-0.194535663	-0.692978843	0.749450719	0.803578298	-0.573497559	0.826315572	1.400319401
Q5NBZ3	-0.120930664	1.278905003	-0.169299169	0.61782636	1.495312821	-0.940424451	-0.748144635	-0.276597983	0.326969964	-0.727762105	-0.637334997	-0.821683394	-1.375193251	0.337558169	1.597075808	-0.033615092
Q5NC82	0.815582977	1.118308862	-1.56756504	-0.640709905	0.00417299	0.588941454	-0.600950585	0.959598448	0.558616087	-1.538154402	-0.937102833	1.167740075	0.672516798	0.352275916	-0.998948725	0.008354981
Q5NCJ9	-2.010150605	1.760850117	0.216650266	-0.463680199	1.110986918	-0.551088547	-0.78355625	-0.059998028	-0.323915278	-0.167843791	0.87052946	-0.030876406	-0.820812473	0.27630545	0.576851143	0.177978209
Q5ND34	-0.838870401	-0.55864211	1.285469205	-0.919090455	-1.094595632	1.501183812	0.121778339	0.27336921	0.461846294	1.981193422	-0.377200851	-0.192189059	-0.450313968	-0.655169168	-0.531562027	0.127122109
Q5ND36	0.023914017	-1.703140894	1.49416235	-0.359718487	-1.22841835	-0.864603648	0.529581515	-0.939901391	0.76614267	0.463345172	0.306862926	-0.469182189	0.784998724	-0.729103866	0.777490833	1.266148029
Q5RKN9	-0.218933677	0.320888441	-2.063098963	0.219426755	-1.039591279	0.17362078	0.30544383	0.093655859	1.684519307	-1.331399328	-0.455493983	0.680477287	0.333405359	0.123341255	0.636269893	0.291718462
Q5RKZ7	-0.588776778	-0.704709977	1.19758039	0.966959573	0.388883335	-0.851512736	-0.480539232	-0.950719836	-1.339316639	-0.636463048	0.381752999	-1.112077992	1.145522679	0.936896536	1.585706112	-0.050921982
Q5SF07	-1.483341775	0.948714164	0.39994061	0.764149415	1.326403519	-0.942334131	-0.801112686	-1.26089157	0.153636106	1.043239653	-0.972808811	-0.485031873	-0.35057022	0.343538549	0.63993473	0.46391052
Q5SQB7	-0.620120575	-2.408006739	-0.220642317	-0.096717013	-0.821917302	0.927618472	0.280892434	0.75732568	-0.169206012	0.141259126	0.831001582	0.96486768	-0.932792914	0.193272622	1.139980862	-0.175079216
Q5SQX6	0.341242646	0.333391094	-1.648834104	-0.903522012	-0.785963867	1.568469656	0.550522219	-0.111471028	-1.597031575	-0.583455268	0.742587426	-0.336081824	1.427874906	0.490885543	0.315261749	0.202544802
Q5SS40	-0.685486775	-0.340363359	-0.618934817	0.22076306	-0.474250882	1.72696865	-0.136914318	1.095977646	0.534186081	0.167424461	0.053763243	1.006468537	-1.395526665	-0.698142384	-0.934616565	0.176729611
Q5SSH7	0.212819977	-0.665720691	0.953572834	0.27450495	-0.824781951	1.552264135	-1.428346345	-0.645721394	-0.214559243	1.011052251	1.393918096	0.285674054	-0.442037447	-0.085746296	0.097562054	-1.556535314
Q5SSH8	0.800982703	0.510890974	0.174492462	-1.21138184	-0.071832226	-0.132516729	0.287023695	-1.202439799	-1.735270572	0.808986668	0.908781506	-0.06757268	0.012695563	0.640928559	0.402439007	0.077602454
Q5SSK2	-0.425633739	-0.498598589	-0.171290948	-0.478128236	-0.453855415	-0.515580834	-0.244825545	-0.311472182	-0.468741415	-0.241088095	-0.501173294	-0.376292376	0.000870646	-0.103750022	1.953471836	2.7534458
Q5SSW2	1.083762424	0.107870422	-0.837873214	-0.047474404	1.368076775	0.566695962	-0.344948594	0.223933247	-0.679193482	-1.344136947	-0.001036508	-0.021502747	0.575443397	-0.834717678	-1.303439709	1.220261172
Q5SSZ5	0.845110903	0.272569209	-0.509582187	1.332607303	-0.542253354	-0.206534797	0.616372329	0.355226854	-0.978832465	-0.243107747	-0.180369032	0.521653583	0.497555092	-0.451249963	-0.325325038	-0.70538769
Q5SUC3	0.06203193	1.915161828	-0.04974564	0.884644757	0.227024262	-0.257984077	-0.224597895	-0.336733498	0.1146323	0.61628219	-0.228818236	-0.274788157	-2.157483485	-1.424847871	0.959481268	0.330524407
Q5SUC9	0.206347033	1.541030627	-0.986162653	-0.345059946	-0.716637461	-0.533703589	0.589180144	0.606338249	-0.079892664	-0.380825974	-0.234149505	1.109152881	-0.115250402	0.684392864	-0.261554509	-0.468791599
Q5SUH7	0.522289851	-1.578815041	-1.433703819	1.156832972	0.431242752	-1.195690234	0.770267307	-0.215153191	0.337929572	-0.291376333	-0.709311181	-0.171044385	1.002500782	0.083473129	0.040056838	1.002725068
Q5SUR0	0.728927514	0.688104432	-1.944369924	0.2352306	0.967315555	-1.284081855	1.594583242	0.080534844	0.648161359	-0.654096129	-0.521988944	0.759150397	0.037798556	0.019279625	-0.344793085	-0.870275966
Q5SUR3	0.494348329	-2.599870146	0.324008613	0.620814082	-1.933802883	0.811322475	0.19502988	0.833461378	0.313319931	-0.072971266	-0.333911694	0.525533207	0.36617781	-0.166685118	0.157025856	0.42926312
Q5SV41	0.22458458	1.368907646	-1.175504412	-0.445839116	0.874785764	1.042920985	0.252885033	1.276738669	0.438286318	-0.987221326	0.331094646	0.804108256	-1.232323653	-1.187615941	-1.172444499	-0.527180093
Q5SVI5	0.017169264	-1.746732939	-0.755278566	0.644862236	-0.788350134	1.052865666	0.361598221	1.361862789	0.618962555	-0.503260075	-1.569234374	1.232313697	0.820734228	-0.203256938	-0.476230151	-0.076818337
Q5SVI8	0.555181327	0.084128812	-1.929513729	-0.463639134	-0.054167259	0.366151557	1.415788674	1.341779835	0.44731978	-0.229387892	-0.854732688	1.068260162	-1.132844768	-0.475546992	0.017506887	0.049033588
Q5SVP3	0.44739322	1.054314631	-0.942961462	0.22386852	0.010140062	2.087058655	0.18713951	0.583604987	0.664156864	-0.644646397	-0.915098851	0.373807113	-1.089514096	-0.729459453	-1.314005486	-0.169669366
Q5SW19	-0.2413788	1.040883592	-0.456790813	0.681126987	1.06132735	-0.700907566	-1.315475083	0.619586636	-0.385138333	-1.974874771	-1.011939898	0.934758346	1.171068465	0.994013031	-0.001113231	-0.462273577
