ID	LD2157	LD2158	LD2166	LD2223	LD2224	LD2225	LD2162	LD2163	LD2164	LD2213	LD2214	LD2215	LD2169	LD2170	LD2171	LD2243	LD2244	LD2245
ENSMUSG00000026319	3.47800264	3.669741696	3.491204663	3.713829085	2.373844844	2.059572623	3.454231746	3.442225889	3.422237058	3.57777603	3.57823077	3.796070063	3.466688079	3.619539829	3.351931047	3.763964518	2.699171635	2.678231346
ENSMUSG00000005803	6.641525688	7.042858707	6.704145076	7.073832377	7.070830681	7.284332224	6.772590899	6.958286577	6.768114423	6.823602647	7.083396622	7.075420675	6.956508937	6.889174111	7.209418992	6.826379981	7.708875951	7.255821941
ENSMUSG00000042303	2.455819745	2.698945256	2.292022324	2.800658233	3.002729199	3.279481797	2.358455969	2.465818676	2.262662299	2.545898158	2.404643416	2.358420772	2.451655288	2.611630508	2.723815888	2.379218818	2.953923382	3.019925296
ENSMUSG00000020570	5.87250546	5.755033355	5.83336158	5.579964307	4.560154164	4.209180582	5.579597351	5.525939893	5.697481896	5.733764687	5.736503614	5.599268037	5.593623322	5.587207628	5.629010506	5.558139974	4.787558458	4.386428291
ENSMUSG00000032396	3.75307343	4.012285597	3.965842439	4.303649066	4.196253542	4.048716509	3.789830038	4.094954993	4.004014231	3.645276244	4.016126732	3.812041873	4.12748927	3.977239086	4.198355421	3.936501018	4.433709913	4.115853154
ENSMUSG00000062563	1.9182397	1.805027137	2.511477398	1.544860412	2.078052663	2.437414364	2.75884081	2.201406342	2.583084811	2.557625059	1.667750548	1.997860949	2.282555073	2.401058853	2.629549506	1.553017097	2.352763798	2.464541686
ENSMUSG00000041734	1.653392264	1.213075375	2.210767924	1.159643252	2.007226881	2.127078411	2.122216008	1.993682361	2.234795444	1.904046568	1.71180026	1.960134141	2.059098967	2.388408293	1.635372247	1.877331049	1.704720579	1.695452434
ENSMUSG00000074657	0.134571212	-0.341070246	-0.523795253	1.090061788	-0.448091056	-1.623424652	0.920794129	-0.153993117	-0.916096384	0.799780767	0.211429313	0.449138058	0.249233221	0.972157367	0.622683143	1.033318047	-0.179197494	-1.024619626
ENSMUSG00000027394	2.14192575	2.186753189	2.522743241	2.0452494	2.546121886	2.253294323	2.25208225	2.201406342	2.086765593	2.171590185	2.040186214	1.979120862	2.296290195	2.336666696	2.107017681	2.471894405	2.608386286	2.096086549
ENSMUSG00000045665	4.309027189	4.568173149	4.296362549	4.439238605	4.785858569	5.378886414	4.434457231	4.574186011	4.287847565	4.276165323	4.487674461	4.282283611	4.157899917	4.210726526	4.218734008	3.936501018	4.665277573	4.969622387
ENSMUSG00000027962	5.856810889	4.331661081	5.958933944	5.348149227	5.476607521	5.284103	6.334024452	5.785890062	5.784152942	6.022090262	6.442209218	5.366737612	5.750271855	6.114507134	5.184996475	5.828577001	3.138280424	5.066533082
ENSMUSG00000031229	4.347546795	4.30615801	4.705183545	4.755225386	1.932743749	1.151621539	4.757267145	3.905088564	4.454172468	4.739599877	4.272920194	4.475174452	4.710481281	4.922257663	4.327821675	4.834208479	2.443098194	2.096086549
ENSMUSG00000001445	5.420788853	5.708744429	5.549263663	5.448867192	5.856192008	6.307478758	5.269493396	5.55777165	5.453348649	5.387904411	5.504194552	5.465974615	5.455081796	5.450885782	5.488378952	5.257013525	6.062425362	6.256058164
ENSMUSG00000019814	3.661533018	3.766418996	4.073182129	3.660820934	3.090997712	2.52761112	3.917122616	3.802540116	3.747194776	3.554555418	3.751781374	3.446421195	3.815646476	3.42266883	3.220671859	3.66087395	3.395210229	2.790575085
ENSMUSG00000053580	2.173456756	2.090442272	2.318121023	1.869512197	1.813271648	1.664560125	2.421164854	1.706189022	2.19195915	2.125060156	2.36381283	1.940894208	1.959031157	2.061843653	2.56734356	2.059024688	1.582848079	1.358920562
ENSMUSG00000030188	0.619755375	0.74113357	1.057461793	0.858586446	0.30884547	0.102198159	1.084729572	0.825779255	0.534028759	0.540888511	0.722780717	1.096542089	1.018869289	0.178540358	0.412305366	0.541028264	0.853895478	1.329466454
ENSMUSG00000011148	4.730691966	4.723952816	4.457670011	4.396644196	4.460948676	5.058472614	4.638250908	4.858597528	4.57300492	4.687182511	4.750440616	4.852539408	4.169140652	4.623478288	4.696649442	4.636748547	4.672764737	4.926009897
ENSMUSG00000116048	5.548087678	5.578763093	5.922704704	5.569776144	4.777450272	4.230593097	5.903319741	5.676175412	5.868168783	5.72518533	5.517999336	5.797519387	5.801999641	5.430930302	5.562529829	5.657928525	4.761180696	5.010702999
ENSMUSG00000016758	2.78666197	2.787617544	2.393698534	1.910456497	2.286817308	2.799980584	2.572493674	2.339661626	2.560811142	2.926604292	1.875667409	2.936184557	2.18256363	2.124211374	2.822987151	2.406310561	2.371288852	3.109294331
ENSMUSG00000000804	4.337143031	4.118665371	4.433997391	4.26075217	2.744229587	1.794813949	4.179033014	3.944150411	4.111358253	4.229276549	4.097244387	4.1419053	4.249000734	4.140793911	4.262578707	4.15190215	2.990332761	2.654673313
ENSMUSG00000040940	5.004937278	4.935562439	4.935479591	5.265739207	5.35174602	5.509528578	5.139392542	5.07202173	5.04361406	5.242913701	4.914926652	5.163882784	5.219500823	5.189840249	4.997219618	5.279166453	5.381254158	5.443421854
ENSMUSG00000015837	8.87181596	9.153614029	9.237819326	8.880432442	9.217201489	9.600333672	8.835149009	9.027062459	9.004671612	9.081341446	9.08463727	8.843618228	8.816887369	8.754001517	8.857806802	8.99668433	9.343536208	9.267584547
ENSMUSG00000026014	4.571166241	4.582407147	4.844133752	5.620629388	4.850506852	4.095811444	4.952477511	4.567947144	4.937400679	4.945527282	4.852348765	4.971085238	5.194047396	5.536509531	5.36764372	5.106148405	4.108891498	4.154158984
ENSMUSG00000020063	2.94119802	2.824012688	3.171511298	2.767611875	1.23343689	-0.114599019	2.983244603	2.630534077	3.050895379	2.871295394	2.508192051	3.16067756	2.936949818	2.696181799	2.475487271	2.833017486	1.139765342	1.205241078
ENSMUSG00000045975	7.109735604	6.969617285	6.958643694	6.82820619	7.143840682	6.787308356	6.922635686	6.98311551	6.92129904	6.974480716	6.996474267	6.80181455	6.875907184	6.73345848	7.003436399	7.273419738	7.05501094	6.95977464
ENSMUSG00000040850	6.240398755	6.386151784	6.233745991	6.337420831	5.304529329	4.631499467	5.849591134	6.01412884	5.968883401	6.165973715	5.992299109	6.228299334	6.190799235	6.089324222	6.267049827	6.284188729	5.559437522	5.3252903
ENSMUSG00000015568	6.866179814	5.604500095	6.835870355	6.498825937	5.727164191	5.242853619	7.179556927	6.726570744	6.927840538	6.593757051	6.803233477	6.568660453	6.783846944	6.64316155	6.38805	6.587650387	4.424869277	5.791412861
ENSMUSG00000027624	2.173456756	1.730292437	3.067654051	1.950270776	2.533576075	3.011247786	2.815966137	2.382951379	2.658441177	2.288797969	2.532958228	1.881585257	2.799040904	2.73666902	2.124404127	2.141953837	1.921345304	2.594038196
ENSMUSG00000053929	5.962120013	6.316544515	5.916856385	5.925344185	6.049231416	6.571043326	5.867716404	6.159175618	5.917220271	6.088265117	6.023218937	6.164416296	5.789647225	5.827567798	5.936406673	5.863208068	6.381963339	6.490354702
ENSMUSG00000025209	4.460493137	4.620841634	4.605393539	4.418098591	4.273733359	4.732487018	4.416100109	4.526723297	4.484071151	4.437180861	4.522099881	4.543733931	4.370837285	4.260169843	4.527261615	4.467004955	4.861493672	4.435637875
ENSMUSG00000039478	0.423923412	-0.140730308	1.50649094	0.477677151	-0.913948486	-1.41701242	0.77475583	0.074433571	0.706262872	0.587393447	0.014465474	0.698622716	0.642388071	0.291561409	0.231575702	0.330868382	-0.69165635	-1.366353879
ENSMUSG00000030929	2.109690186	2.259424969	1.901185016	1.989015739	1.294197463	-0.194763548	2.01245156	1.537646521	1.956330318	2.274657265	2.040186214	1.960134141	1.959031157	2.029618701	1.959824824	1.896565334	0.905649259	1.172438331
ENSMUSG00000020803	5.677373282	5.703870047	5.745938315	5.401183637	5.523358422	5.665242118	5.702083837	5.820415891	5.857940493	5.651342437	5.632917234	5.866008522	5.621168657	5.385548039	5.566780807	5.324253918	5.725232529	5.689317472
ENSMUSG00000028578	1.653392264	1.385333894	2.168357554	1.379724993	0.422078806	-0.680147308	1.78338894	1.458915837	1.755238726	1.148901855	1.06600834	1.321488174	1.888242597	1.432734825	1.426976449	1.553017097	0.278887035	0.343762456
ENSMUSG00000020076	4.978404747	4.968450448	5.198668583	5.2073776	3.645691618	2.850784487	4.988124761	4.843180869	5.112229197	4.909374704	4.854806474	5.37213433	4.978832709	4.913454579	4.999577043	5.07693915	4.103361362	3.856680641
ENSMUSG00000020263	3.819354193	3.615403027	4.379269576	4.292075836	3.708428642	3.211131299	4.327202722	3.900130622	4.048715339	4.63278863	4.368896428	4.195653102	4.434327192	4.314676425	4.131139416	4.930663899	3.68162085	3.584826158
ENSMUSG00000078963	-0.227756244	-0.452741229	-0.121794109	0.241375691	0.802747358	0.942681247	-0.322618363	0.271587843	0.172049544	0.44312441	0.083151625	0.33586306	-0.06512044	0.34491622	-0.131376753	1.067663386	1.762001636	-0.227044317
ENSMUSG00000022664	3.773793735	3.70919338	4.006534881	3.48222778	2.828810528	2.369350928	3.671001909	3.914953625	3.842600066	3.688583337	3.630802692	3.576784259	3.649018634	3.646352235	3.883060696	3.305529205	3.252609706	2.666500414
ENSMUSG00000038416	4.023468893	4.244836816	4.107257769	4.292075836	4.084583676	3.873068877	4.001626238	4.059817734	4.103675032	3.99493535	4.13008021	4.129212347	4.154133458	4.03519596	4.014758527	3.995672054	4.433709913	4.040599566
ENSMUSG00000029759	5.519173076	5.396687392	5.52705852	5.281432005	5.10275559	4.484814141	5.387256468	5.420816921	5.399455628	5.458409071	5.244134227	5.425019441	5.356916248	5.18436195	5.275322436	5.230731038	5.183173345	5.007312316
ENSMUSG00000032198	3.200390753	3.255649588	3.142592792	4.746771671	4.584685437	4.691264458	3.618448332	3.365165574	3.371951853	3.751199926	3.664815638	3.848635846	4.15035714	4.307974662	4.042460971	4.59614803	4.347452687	3.86696791
ENSMUSG00000027459	1.781691138	1.56809895	1.952073101	1.49188804	2.869311343	3.400368527	2.371217702	2.101279724	2.206379699	1.296168025	2.307509856	1.130905442	2.15267383	2.283000159	1.65942608	1.734993266	2.018567427	2.504625505
ENSMUSG00000074922	2.376757748	2.724841166	2.153939116	2.201885454	2.41546598	2.564604914	2.107037475	2.368665305	2.086765593	2.384082356	2.140288284	1.960134141	2.376063157	1.945759128	2.071603284	2.446017524	2.560757322	2.366440307
ENSMUSG00000061244	3.839150448	3.485097985	3.953407475	3.696375215	2.14556352	1.245741042	3.711708508	3.469257749	3.910229221	3.868826099	3.43447203	3.822592351	3.83459606	3.713818318	3.359292535	3.830481739	2.352763798	1.827734986
ENSMUSG00000022752	6.634462341	6.706775856	6.633803986	6.286810705	5.400923894	4.699603738	6.245825493	6.383569569	6.520856433	6.488184266	6.429075123	6.499660497	6.288523731	6.341481506	6.511293825	6.348457666	5.937461685	5.643676594
ENSMUSG00000031358	4.151696071	4.058840599	4.133215567	4.295943904	3.836517653	3.689873524	3.921467442	3.958530174	3.851802566	3.910575661	3.916122998	4.018855898	3.843978325	3.955962694	4.270409265	4.127689028	4.011868624	3.936995291
ENSMUSG00000034601	1.051709349	1.098895423	0.85842779	1.408593809	0.422078806	0.698271555	0.885646934	1.256554621	1.095240251	0.718538121	1.099554557	1.197270035	0.915868386	1.276735948	0.889959663	1.101210063	1.139765342	0.401517663
ENSMUSG00000021880	1.56104784	1.176010458	1.388287117	1.289481725	1.46248569	1.641660198	1.875842648	1.815558085	1.185353097	1.749029485	1.476727998	1.463082584	1.370071363	1.132469519	1.183311953	1.13399438	1.341141067	1.909631966
ENSMUSG00000034413	0.197270829	-0.341070246	0.402014681	0.364359049	0.843976044	1.305240451	0.920794129	0.907109299	0.93128976	0.33825063	0.765205838	-0.635809853	0.80494447	0.902687981	0.097144054	0.016099053	-0.075205318	0.283598373
ENSMUSG00000034254	3.230682568	3.333453122	3.268391489	3.502455092	3.98673481	4.328695419	3.947265147	3.350701397	3.557748281	3.661669124	3.560272284	3.453226838	3.61654092	3.723923292	3.402689667	3.231720814	3.232485179	3.892369664
ENSMUSG00000064247	0.871197066	1.017424502	0.585111886	1.090061788	1.069298398	1.570695196	-0.094942142	0.739588983	0.229660789	0.632446003	0.846487317	-0.149905068	1.175709763	0.671626818	0.622683143	2.220374054	2.064827096	0.879113465
ENSMUSG00000030084	2.950328266	2.961052614	3.082956444	3.361919279	3.573988634	3.986464481	3.399218531	3.22945053	3.409829115	3.600628812	3.5542361	3.390788443	3.193337681	3.80707262	3.402689667	3.748168864	3.232485179	3.771629933
ENSMUSG00000037119	5.94395143	5.734466597	6.012860962	5.718984707	4.675989395	3.848279804	5.650670584	5.579643229	5.757470312	5.794490739	5.716372811	5.876172992	5.694313786	5.60918062	5.802403161	5.804594799	5.02251719	4.734237056
ENSMUSG00000027170	5.89277484	5.930806469	5.979521285	5.734744572	4.824994108	4.095811444	5.787870828	5.871969813	5.79731145	5.679790197	5.811802484	5.969323107	5.737743354	5.610542883	5.599785824	5.598341196	5.353570356	4.943127318
ENSMUSG00000026482	4.0827928	3.969603241	3.627894699	4.356462823	4.52255696	4.25138995	4.239442924	4.120757491	4.028568184	4.192141889	4.280252689	4.046121482	4.076662555	4.246215238	4.148239281	4.523773115	4.011868624	4.294148859
ENSMUSG00000028902	3.961600575	3.897432797	3.915446271	3.887940076	3.784522057	3.667375014	3.934423957	3.958530174	3.93208566	3.776508786	4.063643779	3.919151632	4.357796997	3.90358144	3.943081801	4.013400837	4.24067391	4.18326477
ENSMUSG00000066595	2.109690186	0.791014589	2.196769203	2.099373157	0.422078806	0.508801893	2.421164854	2.201406342	1.921791806	2.076979276	2.124079537	1.901627041	1.99316414	2.310082955	1.454732569	2.075996261	0.905649259	1.069302604
ENSMUSG00000018752	2.397200245	2.36677596	2.944973263	2.666424432	2.976365689	3.341333093	2.698752574	2.726195446	2.932889017	3.022127983	3.031364644	2.423215809	2.7250087	2.736968422	2.456255444	2.562832236	2.728206784	2.828021297
ENSMUSG00000021193	5.102351649	4.932787627	5.161312168	4.937127201	5.039830612	4.475131615	4.90060357	4.938147876	5.16116782	5.174114596	5.308304659	4.7373808	5.116812788	5.312095368	5.235874013	5.070602335	4.766718891	4.641405369
ENSMUSG00000022562	7.35590512	7.499991287	7.026498654	6.693203012	7.128280246	7.40397942	7.008869308	7.240621437	7.13142079	7.130822814	7.038159161	7.333254827	6.667126987	6.967278744	7.023846906	6.543337339	7.070681884	7.165465742
ENSMUSG00000039701	1.899506362	1.965681908	1.952073101	1.544860412	0.051628876	-0.800428435	1.744682143	1.021104715	1.544390778	1.728426591	1.450968642	1.7985122	1.652296875	2.013232218	1.859568321	1.478388002	-0.179197494	-0.227044317
ENSMUSG00000096463	0.943575233	0.268553063	0.998968114	1.899922256	-1.218968438	-3.737936069	1.080384033	-0.194995943	1.130451916	2.022509612	1.32219267	1.14307858	1.613105342	2.117788016	1.504980215	2.060389785	-0.251048048	-2.105529929
ENSMUSG00000032311	2.321535232	2.167998506	1.615739141	0.939941954	1.95172813	2.326916205	1.744682143	1.993682361	2.206379699	2.125060156	2.022805838	1.755110153	1.630775831	2.154412475	1.508692411	1.258153634	1.484173073	1.848649185
ENSMUSG00000062867	4.759546133	4.997953038	4.873030412	5.122796833	5.15078062	5.354448203	4.669583899	4.811844343	4.89574228	4.807471387	4.842475843	5.194667553	4.911265984	4.939704308	5.10842933	4.676237685	5.559437522	5.363937075
ENSMUSG00000022070	0.668370039	0.129679883	0.85842779	1.186562599	-0.261616255	-1.16205603	0.987956837	0.217132824	0.339456513	0.893075081	0.787195322	0.930114428	0.843248973	1.171388615	0.546824627	0.978412382	-1.435909046	-0.453047144
ENSMUSG00000022601	2.56683847	2.632095821	2.556022354	2.525541468	1.352502127	0.348344999	2.699359943	2.101279724	2.468109629	2.614870973	2.293083958	2.442907282	2.789360801	2.941065358	2.629549506	3.046098752	1.303052037	1.033217845
ENSMUSG00000052684	4.617754554	4.805090099	5.841257137	4.418098591	5.461785095	5.126028705	5.323022556	4.64108981	5.170391711	4.909374704	5.417074937	4.773175678	4.666210396	5.621394929	4.480770366	4.349786352	3.842960969	5.192532002
ENSMUSG00000037526	3.61061173	3.558937334	3.456377679	3.972543139	3.746976974	3.257056186	3.711708508	3.508878947	3.629062459	3.661669124	3.53597452	3.884324528	3.757256928	3.787934819	3.972181198	3.825472508	3.565759563	3.333563746
ENSMUSG00000062352	3.768641491	3.544468709	3.485458237	3.636621772	3.815943738	4.185625938	3.591435766	3.692140798	3.851802566	3.506961964	3.529835595	3.589195388	3.466688079	3.339674752	3.545056549	3.368874882	3.788865176	3.830636891
ENSMUSG00000030967	4.893382393	5.088001911	4.950157024	5.03988315	3.573988634	3.163696296	4.992261231	4.679213032	4.834394468	4.943294094	4.702123322	5.008530426	4.875114121	4.679070893	4.719710955	5.025447747	3.933006278	3.603403258
ENSMUSG00000021975	2.766126976	2.799851559	2.630812348	3.077285078	3.418915684	3.549297912	2.83451608	2.902546958	2.73005607	2.871295394	2.841297417	2.78254556	2.855795957	2.766305809	2.833596877	3.096871074	3.508332628	3.326126499
ENSMUSG00000051177	2.922762333	2.410673776	2.788468652	2.651647864	1.170004381	0.290632517	2.195801865	2.368665305	2.491849394	2.580796711	2.335935987	3.066173465	2.789360801	2.388408293	2.580001176	2.729559762	1.789811278	0.61186728
ENSMUSG00000018509	3.992866353	4.166691513	3.831867406	3.678707598	4.122775467	4.529159394	3.716717014	4.068682603	3.790909496	3.878208749	3.560272284	3.696337642	3.767154109	3.416451452	3.505793405	3.38258181	4.168363714	4.40772397
ENSMUSG00000025986	0.909151677	0.97489617	1.412715371	2.444222906	1.514485118	0.741991202	1.390768705	1.317325369	1.270166737	1.296168025	1.256496113	0.911258236	1.976198591	2.269265691	1.998054705	2.024470586	1.003899492	0.659989138
ENSMUSG00000038388	5.941664185	5.675933076	6.426759516	5.764361752	4.75376734	3.8331993	5.799720067	5.96749172	6.223160822	5.904188494	5.758984025	5.816724517	6.150722772	5.911750791	5.821183642	6.284188729	4.922432889	4.821454808
ENSMUSG00000029376	0.664824597	1.284465244	1.118139323	1.053970728	0.884059176	0.290632517	1.115394226	0.783327677	0.93128976	1.052740201	0.211429313	1.435853676	1.083665487	1.038434743	0.762502094	0.848139074	0.686465437	0.401517663
ENSMUSG00000028108	7.241090271	7.371151613	6.928783576	6.586709425	7.476408977	8.067760944	6.363064063	7.158922986	6.569776965	7.093044988	7.029482927	7.428280023	6.803817139	6.953925518	6.826186736	7.007578382	8.020444954	7.87009027
ENSMUSG00000024187	6.004374943	6.276614751	5.814004812	5.916577598	6.356655458	6.679715914	5.727119318	6.093369469	5.889561353	5.979134559	5.967531361	6.011431999	5.585256112	5.760428094	5.944994321	5.734174132	6.360101797	6.44558319
ENSMUSG00000027879	5.579261933	5.39265428	5.768591548	5.75596156	5.826929863	5.495228641	5.755383079	5.646300178	5.758693925	5.63344661	5.599600778	5.490993494	5.829157948	5.621394929	5.745953524	5.634591447	5.549304474	5.668884069
ENSMUSG00000020463	4.690391596	4.369089808	4.744206692	4.37486593	2.818505143	1.521368586	4.611610007	4.219586339	4.685365874	4.599139882	4.272920194	4.427588466	4.477164092	4.496607801	4.383036517	4.581366417	2.784580726	2.594038196
ENSMUSG00000031060	4.014791348	4.226826848	4.215359211	4.514204942	4.299897286	4.299732031	4.115982595	4.235419109	3.865497181	4.05821695	4.16614865	4.353130485	4.270034829	4.389588932	4.242814323	4.517574731	4.588187894	4.282667943
ENSMUSG00000003234	5.231544574	5.451998171	5.202176402	5.464417799	5.573246155	5.783718386	5.12815872	5.261774347	5.057600642	5.11977852	5.186763666	5.281355519	5.067605399	5.109257688	5.45269122	5.108212325	5.734205891	5.753102293
ENSMUSG00000031059	6.585492023	6.907375577	6.516136601	6.840838304	6.887650877	7.592658749	6.531697496	6.828602147	6.589165106	6.431953802	6.611634022	6.9618943	6.384875495	6.42282464	6.536677042	6.473005502	7.177173006	7.525082878
ENSMUSG00000038619	5.492857468	5.440323072	5.493096532	5.549505463	5.646442422	5.495228641	5.537758952	5.593530434	5.527005708	5.448995297	5.469333979	5.513959372	5.509158905	5.446315673	5.526478503	5.521440163	5.537050117	5.56529865
ENSMUSG00000037110	4.340619295	4.176107829	4.445882255	4.136830989	4.172174281	3.427398567	4.077564724	4.231477176	4.189654094	4.567590208	4.19746957	4.282283611	4.263057483	4.291082774	4.335306895	4.384260371	4.189396227	3.841110875
ENSMUSG00000079509	3.490574499	3.492654323	3.541917773	3.391142993	1.813271648	1.085281037	3.644964406	3.350701397	3.46484327	3.292135463	3.311035702	3.631812336	3.583315202	3.641029471	3.220671859	3.481431791	2.276189077	2.337140888
ENSMUSG00000020843	3.639122924	3.601492438	3.519598396	3.696375215	3.881763475	4.575206633	3.37407828	3.759388772	3.384688421	3.419697607	3.339393124	3.519573751	3.61654092	3.541700506	3.532087201	3.326954963	3.862735139	4.320587609
ENSMUSG00000021969	2.846569375	3.163975783	3.34019521	3.206201378	1.95172813	0.403837323	3.14803488	2.841787356	3.074670696	3.105020303	2.955623952	3.167894347	3.178581371	2.932376634	2.993528293	3.312706538	1.870161589	1.695452434
ENSMUSG00000027257	5.621312748	5.849278653	5.453908589	5.483199246	5.944136703	6.168201017	5.61891954	5.701488722	5.586097848	5.691812445	5.736503614	5.779301387	5.408415635	5.459982798	5.437122028	5.627413899	5.797217285	5.918014209
ENSMUSG00000001783	6.131228155	6.034098896	6.268459179	6.018416456	6.249500193	6.605475013	6.115368511	6.273815617	6.085616986	6.003990127	6.114243645	6.089951017	6.107554892	6.01720163	6.063528167	6.099412379	6.437959129	6.402032947
ENSMUSG00000118665	1.9182397	2.442235012	2.109798503	2.116972404	1.23343689	0.558552687	1.857819824	1.728736193	2.086765593	2.260376587	1.796059172	2.105460208	2.323374262	2.269265691	2.256431177	2.471894405	1.614294895	0.61186728
ENSMUSG00000050144	5.180083261	5.228127465	4.964686636	5.63901815	6.288289871	6.281789413	4.960944686	5.080812153	5.073421013	5.002409015	5.217644938	5.010838792	5.557009654	5.3303988	5.519924356	5.602739626	6.144144789	5.441702277
ENSMUSG00000020642	2.188967545	2.442235012	2.887655888	2.564544092	2.455919957	2.042190819	2.583502527	2.642458532	2.234795444	2.614870973	2.81124188	2.358420772	2.4268954	2.375645823	2.208325742	3.193350542	1.645070853	2.261178288
ENSMUSG00000022151	3.997278089	3.947778992	4.088426306	3.742457671	3.149721897	2.820517324	4.10456427	4.137706296	3.888036564	3.868826099	3.948700513	4.014261112	4.032210946	3.930009786	3.962546467	3.927178466	3.242582533	3.151985072
ENSMUSG00000041362	5.263029005	5.127366755	5.323092752	4.741108216	4.584685437	3.949647452	5.167100258	5.178230288	5.503842066	5.067422799	5.230950378	4.723373549	5.24274068	5.327088129	4.944357096	5.24205364	4.539876044	4.282667943
ENSMUSG00000032788	6.043295629	5.588721773	5.550640202	5.319933064	5.835898729	6.128603138	5.463724801	5.656626399	5.934647688	5.9053362	5.371459433	5.689931963	5.360189382	5.826395869	5.819850257	5.327800771	5.83607992	6.072676076
ENSMUSG00000000738	5.670483695	5.520131604	5.591337226	5.654165078	6.051433172	6.320153903	5.60142476	5.687168865	5.53559708	5.664958969	5.64858325	5.379298695	5.672098693	5.664004783	5.537877099	5.654500664	5.569499894	5.885493864
ENSMUSG00000040134	10.28485178	10.75987548	10.02613262	10.33867899	10.35178278	10.47165721	9.88344431	10.37698802	9.969268037	10.05691354	10.22735386	10.50748339	9.969977598	10.08521827	10.49032616	10.35196664	10.94207972	10.69974291
ENSMUSG00000022023	3.699932077	3.815447949	3.902567275	3.690510017	2.508152332	2.52761112	3.634416386	3.714906862	3.7422548	3.60628589	3.566283319	3.601500658	3.572067715	3.708739164	3.638779449	3.810339603	2.878226383	2.790575085
ENSMUSG00000031792	3.021361808	3.43106555	3.090547201	2.984460833	3.432494417	3.958940166	3.048260438	3.181218739	3.244992819	3.12879825	3.252591836	2.82514199	3.264936741	3.127696107	3.146024109	2.901262309	3.491496137	3.621744184
ENSMUSG00000020248	4.26945084	4.335868105	4.463527967	4.604306988	4.118581521	3.678668126	4.36278276	4.270420051	4.301345136	4.328439433	4.07633589	4.569018097	4.570549	4.270547925	4.520711032	4.709245972	4.052612422	3.749560059
ENSMUSG00000030447	5.268514452	5.077990552	5.253795219	5.298884741	5.074886703	4.788288675	5.165269541	5.153444189	5.233358661	5.160721225	5.299310362	4.76772625	5.215891998	5.410788751	5.362158036	5.178650017	4.944250805	4.794761338
ENSMUSG00000037157	0.871197066	0.931075993	1.057461793	0.175715206	0.671482461	0.033489684	0.477108805	0.445010278	0.48755399	1.455084232	1.57539855	0.147298921	0.642388071	0.937840775	0.622683143	1.669412419	0.800215834	-0.061822476
ENSMUSG00000041491	0.832216897	0.74113357	0.74756683	0.816120995	0.57682971	-0.114599019	1.365479473	1.092386398	0.746290018	0.838748468	0.539382035	0.006336661	1.233963997	0.829703496	0.762502094	0.27317029	0.021792264	0.795413822
ENSMUSG00000042814	1.781691138	2.311623047	2.30513069	1.783963483	2.161958911	2.253294323	1.911226595	2.295032623	1.97329437	1.866825715	2.187849717	1.881585257	1.888242597	1.96292554	1.998054705	1.877331049	2.314984428	2.543625675
ENSMUSG00000033860	10.96423738	11.50914811	10.99823224	11.7223576	11.01070037	10.31096876	11.32249381	11.32288958	11.12178963	10.9531748	11.54528702	11.36314019	11.12835067	10.9980135	11.29910645	11.27374695	11.76827192	10.84939036
ENSMUSG00000034429	3.873153418	4.74940762	3.738323131	4.951912177	4.247086159	4.560020271	3.938717066	3.972768023	3.46484327	3.955589674	3.911408429	5.071808191	4.331357396	3.916856129	4.198355421	4.307299797	5.102310682	4.231833663
ENSMUSG00000029156	1.410403711	1.213075375	1.774963148	1.739208399	1.564675339	1.215045098	2.195801865	1.85708516	1.904207445	1.620753137	1.81637683	2.052663469	1.888242597	1.96292554	1.683085435	2.041851085	0.800215834	1.600005739
ENSMUSG00000035004	2.83675597	2.311623047	2.760190674	2.832964551	1.970465937	1.709297534	3.530165448	2.970342993	2.899376292	2.91753214	3.407939951	3.168969624	3.117998846	3.251613268	2.712363972	3.113405727	1.895980421	2.130650885
ENSMUSG00000002732	1.841801063	1.385333894	2.153939116	1.57063463	2.401725254	2.437414364	2.224216482	2.368665305	2.538188193	2.076979276	2.156316946	2.034626281	2.254686198	1.681144524	1.216117435	1.553017097	1.895980421	2.213603619
ENSMUSG00000023965	4.217457976	4.698040811	4.21882673	4.295943904	4.386162386	4.23618359	4.378669909	4.632147216	4.40500712	4.493211861	4.582661572	4.802785065	4.509951472	4.242705394	4.10071811	4.44103943	4.429296367	4.215825024
ENSMUSG00000058997	8.300864003	8.311405883	8.237024394	7.584941625	7.774419707	7.40397942	8.037285522	8.174537214	8.194821063	8.190524312	8.165747374	7.976587617	7.896754851	8.067263009	8.132163825	8.018454206	7.883175386	7.895751627
ENSMUSG00000031633	3.33195917	2.824012688	3.34019521	3.112804647	3.418915684	3.567637401	3.741502002	3.572588118	3.901393082	3.212777186	3.777917099	3.545281124	3.611056168	3.738949272	2.854585085	3.487787075	2.713762252	3.168713825
ENSMUSG00000034566	7.498104748	7.80964258	7.195733177	7.433837385	7.450782398	8.054005478	7.135822285	7.60596862	7.164571067	7.219770472	7.287749615	7.657718342	7.123756067	7.084654688	7.354609799	7.288514619	7.95517012	8.157766052
ENSMUSG00000030232	4.671192432	4.30186332	5.017407773	3.991748894	3.651509065	2.880429683	4.764540651	4.381312771	4.675034026	4.587746942	4.649302825	4.353130485	4.655593274	4.562845295	4.258647432	4.55739623	3.613226352	3.447623514
