fid	Experimental mass	rt	Platform	Mode	_quant_LD2169	_quant_LD2170	_quant_LD2171	_quant_LD2243	_quant_LD2244	_quant_LD2245	_quant_LD2162	_quant_LD2163	_quant_LD2164	_quant_LD2213	_quant_LD2214	_quant_LD2215	_quant_LD2166	_quant_LD2157	_quant_LD2158	_quant_LD2223	_quant_LD2224	_quant_LD2225
N191	901.54118	15.663	C18	NEG	0.6658582785	-3.4591774984	0.3710233359	-0.1691827528	0.7472752585	-0.8403889048000001	0.8682270799	-0.6485307102	0.2857353816	0.1607873769	0.1964724352	0.4013149096	0.2815720209	0.5045496624	0.6535396836	-1.1364946366	0.5842643390000001	0.5331547407
N192	694.39244	11.214	C18	NEG	-0.5353140637	-0.3008919634	1.7318892614	-1.1680751179	-0.1487992267	-1.0640962776	0.5305043516	-1.0345556811	1.3294955054	0.3040335061	1.4917357532	0.6218494144000001	-0.417846566	-0.1962088891	-0.5541358338	-1.4679852567	-0.8358676661000001	1.4133767865
N193	832.50901	17.332	C18	NEG	1.5239839087	0.6429321525	-0.6380152282	1.0770206492	0.6068217936	1.2146130348	-1.1605364744	0.5393396094	-1.1496087754	0.2875529378	-2.3841544574	-0.7285551922	0.5630520767	-0.8425949243	0.3424445539	0.9943987451	-0.2591814517	-0.6295129580000001
N194	353.20011	9.077	C18	NEG	1.3797544297	-0.3309549567	-1.1249758338	-1.0767876041	0.9244182333	1.4588667912	0.9851132072	2.1713991179	-0.7058218197	-0.064405917	-0.5835381203000001	0.5664947087000001	-0.0446377769	-1.2923762705	-1.1116986431	0.0014043053	-0.2953013673	-0.856952484
N195	564.33065	12.016	C18	NEG	0.0571123686	-3.433905142	0.7852693954000001	-0.1382340362	0.4251229315	-0.219590704	0.6799109688	-1.0781780182	0.6910353129	-0.1068838781	1.4449285304	-0.0443069984	0.1850495924	0.6390636278	0.1889076143	-0.4589298312	-0.2408008373	0.6244291033
N196	520.26506	10.318	C18	NEG	-0.3051587926	0.547417332	-1.8212120319	1.551172942	-0.6105487988	1.4681578342	-1.0829436706	1.415351684	0.5459486513	1.0233287583	-0.4893411386	-0.2515631068	0.382285433	-0.2309886072	0.1880460527	0.4154489159	-0.9508328833	-1.7945685736
N197	580.32472	11.297	C18	NEG	0.1200345446	-2.9147626502	0.0430259684	-0.8789087339	0.000596847	-0.1584509087	-0.4324405816	-0.1401613987	1.1537346488	0.8969486757	0.7586544145	1.090710511	0.6774743269	0.7663817373	0.8501213594	-1.6608744537	0.0562704705	-0.2283547772
N198	652.38168	11.629	C18	NEG	0.0091423141	-3.0479977935	0.9575144183	-0.6953692384	0.8448164304	-0.925856062	0.7088604735	-1.2211909567	0.4308890692	-0.226600873	1.1401982541	0.3211328112	0.0019540168	0.7258512945000001	-0.0120155114	-0.5783679479	0.6968498453	0.8701894556
N199	692.61904	19.913	C18	NEG	1.0191301475	0.5611994666	-1.4925060788	1.2557656571	-1.9947600479	0.6409095033000001	-0.0833901124	1.4552528571	0.6216585809	0.966384925	0.6421477359000001	-0.3363380267	-0.8543818199000001	-1.3434964312	-1.0878971211	-0.1477709512	0.6912741407	-0.5131824251
N201	872.52764	14.163	C18	NEG	0.1422721235	-0.7810215511	0.2919725968	-1.5309187262	0.1361964138	-1.3148020682	0.7864014569000001	-1.9094217312	0.5026561412	-0.452232028	1.1037683185	0.3334457804	0.4990045122	1.1817821471	0.8882219525	-1.8595225441	0.8639981671	0.3371774876
N202	892.55301	14.834	C18	NEG	0.2890305145	-0.1011786393	0.8303085784	-0.6315681444	0.7451246208000001	-0.6614694241	-0.3573396805	-0.9153665058	0.9895016506	0.2711629933	0.8642165444000001	0.5418774629	-0.2771531268	0.6229240159	-0.0355849009	-3.219271093	0.9726370338	-0.029030539
N203	690.39752	12.335	C18	NEG	0.0702611739	-0.8801127204	0.6439662653	-1.4712843901	0.3117463943	-1.5763508584	1.0899178305	-1.8065901718	0.4072970873	-0.2519849383	1.1563392456	-0.002097882	0.1406992834	0.9358509734	0.3139162383	-1.7784905426000002	0.8457529309	0.9710513603
N204	613.51467	17.622	C18	NEG	1.9381876017	-0.2442798138	0.4861275236	0.8900561878000001	1.0898423489	0.8008325893	-0.4015077763	-0.5812736764	-1.7531137851	0.048546165	-0.8107231504	-1.8579697906	0.1509475412	-1.1869773832	-0.7010775965	0.8355070361	0.9482254776	0.3486505012
N205	882.55019	16.231	C18	NEG	0.5237826597	-2.4692165489	0.0870718143	-1.4499079113	0.360129444	-1.0448208876	0.4739230068	-0.5570916696	0.9604709516	0.0913819156	0.7823200573	0.8092121565	0.9939419139	0.9955415676	0.7886442935	-1.6886264265	0.3351059179	0.0081377449
N207	295.22774	10.059	C18	NEG	0.1360626131	-0.3123683912	1.1886941711	-0.9559458164	0.8366076616	-0.8255234864000001	0.4669735468	-1.1390065516	0.8443641291	-0.2650393078	-2.5290601338	0.6309813635	-0.1648768157	0.7267818530000001	0.8276734001	-1.3016502376	0.5541922236	0.9687713874
N208	526.31435	10.007	C18	NEG	-1.2230081911	1.1924891706	-0.9382800347	1.1738309843	-0.6407476722000001	1.6752251837	-1.5588351049	0.332078878	0.3066876951	1.2417260439	-0.5582223071	0.1403079273	-0.463873288	-0.4959361286	-0.3842478282	1.7873668732	-0.6563418871000001	-0.9302203141
N209	744.56205	15.87	C18	NEG	0.7309639830000001	0.0401378774	-1.955932352	1.5214498211	-0.6779380765	0.9615663071	-1.9983722317	1.262117631	0.0585752898	0.6852477392	0.1632760139	-0.4255658907	-0.2195934761	-1.3503824094	-0.5234436152	0.2388909273	1.1692460219	0.3197564399
N210	605.40501	14.41	C18	NEG	-0.5147031892	1.2120953958	-1.295295907	1.7576714016	-0.8581341259	1.6570194166	-0.7032647919	1.2023848876	-0.1914469592	0.9607537001	-1.4797054642	-0.0669028069	0.1761657763	-0.6154002144	-0.7957179622	0.7095682038000001	0.0178820694	-1.1729694303
N211	780.51635	16.149	C18	NEG	-0.2527065311	-3.1992382422	0.0031827615	0.7041749526000001	-0.1775943823	-0.1855532347	-0.3536465921	-1.5812464394	0.6248179832	0.6114030143	0.1958040864	1.7083040296	0.1776269235	0.470855738	0.5180166691	0.2874614211	0.4341419539	0.0141958887
N212	816.57435	19.46	C18	NEG	1.5196463647	-0.084911407	1.4018924261	1.34981384	0.5543059779	1.1478363573	-0.2143083565	-0.2362847971	-1.6903920167000002	-0.4073665708	-1.6178127223	0.2025199436	-0.2764090931	-1.6601937093	-0.4640920587	1.1108625646	-0.2717512035	-0.3633555392
N213	411.20601	12.466	C18	NEG	0.2868972492	0.8513470674	-1.131763491	1.508591967	0.3536466696	1.5528222308	-0.9172806919	1.2794959955	-0.4178849308	0.5194031615	-1.6556690832	-1.6888470567	0.4545089935	-0.7496532138	-0.1529726761	0.9366417671	-0.0761778375	-0.9531061207
N214	841.51892	17.552	C18	NEG	0.1518330459	0.0061545652	1.0784356862	-0.3464535901	-1.0317748812	-0.4478406129	1.8125643749	0.3228762759	0.0099351139	-0.9835397266	1.2126925782	-2.1135267823	0.8854954292	0.3375887781	-1.4556989018	-0.4296802378	-0.3534402645	1.3443791497
N215	698.38763	10.748	C18	NEG	-0.1912120422	-0.9374585466	0.9449097853	-1.6259544362	0.8922542938	-1.5476960443	1.1575703239	-1.4930542067	0.3612748407	-0.5073833567	1.3632132044	0.0098074835	0.0448443311	1.0939479311	-0.3348525826	-1.4797303897	0.4848902828	0.8271705818
N216	650.36646	11.791	C18	NEG	0.2763103429	-3.3260004909	0.9254886879	-0.5436934025	0.6171981137	-0.6459616932000001	0.6913768244	-0.810716956	0.5448605506	0.1716699138	1.0593648419	0.558884171	0.1589890419	0.3782014584	0.0898816769	-1.1056017523	0.2010176921	0.7587309795
N217	550.31489	11.09	C18	NEG	-0.0867976215	-3.2927078265	1.2949692074	-0.0227673154	0.8627145795000001	-0.2543484209	0.0867710095	-1.2598763039	0.0818038842	-0.1940159048	1.143892012	0.2614791984	-0.261036983	0.3429346391	-0.0437366761	-0.1205818745	0.2957995289	1.1655048676
N218	840.5732	19.144	C18	NEG	-0.010909814	0.2083253524	-2.1904864606	0.4808807658	0.4114490261	0.6110158647	-1.0043473334	1.9258922315	0.0728163584	1.5071858452	-1.3766041037	-0.1435004846	0.3811256683	0.0669588239	0.9824902947	-0.3474468613	-0.0809379528	-1.4939072207
N219	806.49324	17.237	C18	NEG	1.5611258622	0.5268461666	-0.9040001878	1.3427239421	-0.0477418904	1.0696554087	-1.0867778699	0.5708758129	-1.2217672559	-0.0266111508	-1.92139819	-0.9339681576	0.4839917502	-0.8354798895000001	0.3874367794	1.4801933193	0.3168288326	-0.7619332822
N220	965.52081	12.918	C18	NEG	-0.7520040005	-1.4880230684	1.0642782409	-2.143460151	0.4522424791	-2.1662568469	0.6814484367	-0.9881181073	-0.1543522074	-0.6437452676000001	1.0409810673	0.5613695183	-0.1865403921	0.86042695	0.2641316227	-0.3406598668	0.6931220314000001	0.4283585192
N221	818.51847	15.726	C18	NEG	-0.1320699087	-1.1384606677	0.5246622216	-1.9602568211	0.0183289717	-2.3733750976	0.5938750616	-1.6562189018	0.9182499156	0.6426501896	0.6326357505	0.4650041334	0.7039509913	0.3629037721	0.6495518865000001	-0.4500496619	0.1872240658	0.4228837696
N222	504.3093	10.069	C18	NEG	0.0367923126	0.9404920208	-1.0761924303	1.383613149	-0.1375356362	1.6982655165	-1.6244104625	1.0383064732	-0.1777302518	-0.1445163754	-1.9436867185	-0.0342893614	0.1482948366	0.2219914997	-0.065960019	1.4025326031	-1.1155821922	-0.5503849642
N223	602.34539	11.782	C18	NEG	-0.0001335289	-3.5118470599	0.6342790388	-0.2857179458	0.6039754966	-0.5188491335000001	0.3207997044	-1.1004130508	0.6031539167000001	0.3257751425	0.8173134822	0.8341588508000001	0.2121607898	0.5591728518	0.3755241232	-0.7186050989	0.3112374296	0.5380149914
N224	476.27801	9.806	C18	NEG	-0.718849415	1.0673702703	-0.9384695049	1.4923848432	-0.1595310456	1.5905733139	-1.7032031881	0.6222082983	0.2556852206	0.4151945969	-1.4038532635	0.7577768589	-0.1156550157	-0.1645977544	0.0484883349	1.3253306531	-1.1896780602	-1.1811751428
N225	554.30975	10.887	C18	NEG	-0.0237096497	-3.3069858205	1.0379803549	-0.5434626706	0.4759047536	-0.4670870157	0.5490731295	-0.9799318513	0.5275133401000001	0.0833428911	1.2006910871	0.4946848359	0.4297359502	0.6479194477	0.4632609436	-0.8952631907	-0.2621863005	0.5685197651
N226	924.59356	21.685	C18	NEG	-0.1554655424	1.2734090003	-0.6469555244	1.6138821355	0.4002680884	1.2412006078	-1.0048149764	0.4867319091	-0.38629297	0.2366593322	-1.6812917985	-0.6571374641000001	-0.9468601607	-1.3111650298	-1.0450096415	1.1906463085	0.6412736096	-0.9008483844
N227	752.52191	17.764	C18	NEG	0.3491993603	0.0590368281	-1.2431851039	1.2356895188	0.4894122286	1.2651327646	-1.4113065233	0.961553593	-0.3716476826	0.8326834897000001	-2.2093444437	0.1188496262	0.3668297295	-0.2582711015	0.8814096914	0.9079194556	-0.4539997327	-1.519961698
N228	832.53358	15.68	C18	NEG	0.0228086468	-2.7677137817	1.3691566493	-0.7681440825	0.1960846388	-1.016358182	1.3559093435	-1.0408303768	0.1903580887	-0.5593640265000001	0.7952629181	0.5247136069	0.075144828	0.503505101	0.4058015581	-0.8450839383000001	0.4108593509	1.1478896577
N229	634.37147	12.0	C18	NEG	-0.1633837825	-3.0529532165	1.5607272968	0.1191180079	0.6483850914	-0.0833612249	-0.3284031827	-0.9339549627	1.1386846946	0.4957406158	0.9286476047	1.0712516332	-0.5738165934	-0.2581444452	-0.3813134254	-0.5942133507	-0.1609975883	0.567986828
N230	720.408	11.614	C18	NEG	-0.7296626451	-0.2838789901	1.6898126764	-1.4758363076	-0.0139870749	-0.8254304984	0.1853648066	-0.6139181862	1.4496298357	-0.1875611709	1.1304040312	1.0883163659	0.3783713231	-0.3468460614	-0.1174055662	-2.0642710646	-0.5155531693000001	0.9685727055
N231	814.52138	13.959	C18	NEG	-0.7394571961	-1.0457954005	0.3513950198	-1.3129066964	0.3337001213	-1.5858321037	0.1515245065	-0.73743444	-0.2386474013	-0.3878238149	1.74986756	0.0991419331	-0.9197053477	1.6392413056	-0.3151921702	-0.8120673384	1.8336831011	0.1530785212
N233	812.50656	14.413	C18	NEG	-0.052366395	-0.5376376534	0.6093730096000001	-0.2821588574	0.8499135788000001	-1.5181556641	0.4453638879	-2.9425352103	0.1874015613	-0.5198428708	1.0845829014	0.2876849705	-0.1048463011	0.9143851015	0.3903541474	-0.8844038316	1.0300390123	0.5052109598
N234	582.27119	6.25	C18	NEG	0.3775485206	-1.1970855244	-1.1354029823	-0.910595251	-0.6765564143	-1.0875401231	0.8342952117	0.2742387163	-0.8176882681000001	0.054938887	0.2913807783	-1.375025442	1.5068397925	0.7082662127	1.7859131906	-0.2287563977	-0.4471601055	0.957976437
N235	796.51178	15.655	C18	NEG	0.0467841162	-0.6640511651000001	0.498669378	-1.8215698726	0.8960336159000001	-1.3822288866	0.5306109641	-0.8048253693	1.211645264	-0.6306083741	0.8093752581	1.4463241093	0.4713099192	0.4808561544	-0.3319173217	-2.0802368659	0.5129762739	0.1468016375
N236	508.35533	13.17	C18	NEG	-1.2683775272	1.0327152587	-1.1165897498	1.1597759261	-0.364799152	0.3008471785	0.4052027761	1.753036425	0.3387438374	-0.4244506344	-0.960781311	0.0626709808	1.5619224482	0.2043602435	0.3448474722	0.2469816657	-1.5324642639	-1.7436415739000002
N238	303.23285	9.833	C18	NEG	-0.5851429734	1.271507829	-1.6293725756000002	1.2769354892	-0.4878797909	1.53406614	-1.6896629969	0.6966464742	0.3491730294	0.8507690990000001	-1.2110397859	0.3297733306	-0.2009172767	-0.4032392905	-0.2474216051	1.4928047778	-0.6358296411000001	-0.711170233
N239	636.38697	12.193	C18	NEG	0.2278118303	-0.953387025	1.1465117863	-1.3192728354	0.2157817121	-1.5490965412	1.1760670247	-1.746592241	0.0082083017	-0.5049813109	1.5513254878	-0.4652007907	-0.2894495725	0.6491510869	-0.1045305577	-1.1087496029	0.7761454857000001	1.3368707369
N240	925.50344	15.589	C18	NEG	0.4357276209	0.0351892079	-2.116688353	1.3427862222	0.0831006948	-0.0522758803	-0.4758956118	1.1289831698	-0.1005522426	0.5228245637	-2.0348703789	0.3376466265	1.0593319712	-0.087064932	1.4692340298	-0.5180093497	0.3189129075	-1.3483802659
N241	922.57729	20.096	C18	NEG	1.0528514205	0.9382736037	-1.2008353636	0.331304713	-0.5031448684000001	0.5161650709	0.1848043946	1.1007966401	0.2783793678	1.0581310822	-1.8938844261	-0.4201535105	1.0587447627	-0.495336006	0.7462122693000001	-0.1258463441	-0.2303404275	-2.3961223786
N242	816.53868	16.604	C18	NEG	0.3663167725	-2.986358422	1.2970171162	-0.7085056179	0.493604405	-0.7317964306	1.0661834724	-1.0664395731	0.0743780236	-0.7319676259	0.6773866085	0.1895523069	-0.0492253262	0.7582733168	0.4919718152	-0.7470224582	0.7493456269000001	0.8572859898
N243	869.55384	16.109	C18	NEG	0.31277621	1.3154378173	-2.0385715664	0.9509563243	-1.3565399592	1.4831440546	-0.3182027634	0.934553914	0.0002970334	0.8239246090000001	-1.4938408173	-0.7540834445	0.5274132777	0.1849098358	-0.0253017889	0.7524453367	0.0192217754	-1.3185398483
N244	554.34563	11.317	C18	NEG	-0.6821779281	-0.094307637	-1.8404644502	1.5094843959	-0.54483546	1.3560494985	-1.0836706831	1.3618672029	-0.1633008525	0.5365083835000001	-1.3747205876	-0.0947727321	0.6332758903	0.5281678737000001	0.2969706344	1.4503741762	-0.8981456576	-0.8963020671
N245	808.50798	17.224	C18	NEG	0.527678626	-0.1886881079	-0.3801935015	0.4769239436	0.2483346022	0.3761900374	-0.7972516828	0.2361738509	-1.9687969556	-0.1056814865	-1.8869439309	-1.0360834048	1.6045285888	-0.1083176704	1.7093064239	1.4850688025	0.1920882987	-0.3843364337
N246	530.32453	11.409	C18	NEG	-1.005028374	1.4238928889	-1.6519223211	1.4019085018	-0.3498480498	1.5224581764	-0.9250549266	0.6958974760000001	0.5485051012000001	0.7737737153	-0.6097546394000001	-0.1221482709	-0.7000231274000001	-0.9155586741	-0.8134179419	1.6150433702	-0.1215092378	-0.7672136668
N247	620.35588	11.898	C18	NEG	-0.2178215529	-2.8836835669000003	0.7670479446	-0.2245495044	0.024588619	-0.2506664873	0.1279071251	-0.4614311648	1.6444948933	0.7065002575	1.0679308746	1.1393809398	0.2547400572	0.3308254595	0.2056701963	-1.5904861976	-0.5567381454	-0.0837097475
N248	852.55895	13.202	C18	NEG	-0.6917677986	-0.5104684336	1.7587620438	-0.5323231391000001	0.4588262743	-0.9809685069	1.0528605522	-2.3102218248	-0.0181136548	-1.1603087882	0.8538842125	0.5558940914	-0.6327858145	0.9614677956	0.1846352239	-0.8918245896	0.5997778611	0.7922060617000001
N249	969.55124	13.462	C18	NEG	-0.5819226762	-0.9076695179	0.7721555991	-1.5878755698	1.5151072221000002	-1.2192476685	-1.2111323297	-1.8832289828	0.0841146847	0.070266723	0.8581313817	0.8788222080000001	-0.1603949646	0.3435336064	0.1764389604	0.1191187454	1.25609306	0.6891387461
N250	1021.52292	16.312	C18	NEG	0.2574072589	0.447337044	-1.5029264397	0.4274661943	0.6719412858	1.7333875885	-1.0096472299	0.7140485233	-0.7880534126000001	0.9820498363	-2.0309366002	-0.7751755678000001	0.2009613101	0.6950785746	1.2257091035	0.4213767352	-0.3890617437	-1.2809624608
N251	820.49645	12.745	C18	NEG	-0.9097736422	-0.4435906806	0.8563917506000001	-1.453556067	0.2779901643	-1.0048709106	-1.3891955214	-1.7500993662000002	1.1276549359	1.038594508	0.7512435919	1.3617297446	-0.7733711251000001	0.3936235635	0.4892132747	-0.1563769893	0.5071511218	0.4772739771
N253	213.1134	0.87	C18	NEG	0.4033534977	-1.709558233	1.8029795238	0.6202148209	0.7175642772	-0.1415041638	0.4958209278	-1.6157661775	-1.1512864585	-0.3383551862	0.9250074575	0.9032511094	-0.7906285521	-0.5695881772	-0.1078843495	1.5748405105	0.1297105717	-1.1481713988
N254	805.52162	15.42	C18	NEG	0.5055616134	-2.4270668074	0.7921298305000001	-0.4385373841	-0.2111286083	-0.261636396	0.3950333969	-0.7180278688	0.6425939794000001	0.0655377002	1.9537957598	0.0614522985	0.1588293977	1.0635449387	-0.2116221613	-1.8707009117	0.3295216127	0.6762812232000001
N255	723.37069	11.764	C18	NEG	-0.0033668638	-3.4312263499	1.0304649932	-0.4413249144	0.6272708881	-0.5420820474	0.2763701846	-0.9386763341	0.5363859851	0.1135110128	1.0228955713	0.7211149862	0.071440508	0.6401316911	0.1173982491	-0.7280702877	0.2778659657	0.649896762
N258	668.37705	11.622	C18	NEG	0.4228229054	-0.9144162142	0.5663755297	-1.8917501034	0.5024820214	-1.5808397854	0.3454547369	-0.7833490989	0.7293412463000001	0.1910898679	1.106649246	0.4923811853	0.5869870865	0.6520567983000001	0.3932423765	-2.4842743162	0.267501018	0.4838292856
N259	955.55039	16.997	C18	NEG	1.025305212	-0.2284169735	0.5469281987	0.5552524269	1.3035419802	0.3987400175	-0.220043634	-2.0200334794	-2.1974196825	-0.6545758606000001	-0.6474346889	-0.51043278	0.2450221729	0.0108662293	-0.7567206934	1.1804636209	1.4319502752	0.5370076587
N261	688.49155	16.998	C18	NEG	0.3853799867	-1.6616310751	0.8417010769000001	1.0574464863	0.9758329268	1.5083698909	-1.3100184582	-0.6788844593000001	-1.0227368014	-0.8556938378000001	0.1211056367	0.9149698944	-0.2572193453	-1.5350111152	-0.4264135646	1.5248365514	0.5350089802	-0.1170427734
N262	604.36109	12.612	C18	NEG	0.1445943202	-3.4273431897	1.0508865879	0.0559876849	0.9043351586	-0.1544757758	-0.0378818072	-0.9360083669	0.8797025232000001	0.5078864438	0.9067605585	0.5909183959000001	-0.4247154125	-0.0666168652	-0.3575177543	-0.6204427537	0.3899616511	0.593968601
N263	842.51577	15.796	C18	NEG	0.282877415	-1.1161108677	0.5128675448	-1.726552892	0.3057420597	-2.3809835482	0.7096263579000001	-1.9876610481	0.7592038372000001	0.6082537414	0.6449648147	0.3210262019	0.6977679535	0.4341140376	0.2427646257	-0.383521331	0.0717959434	0.5041929556
N264	634.33357	10.882	C18	NEG	-0.3309608613	1.1479657609	-1.3877647289	1.6456070819000002	-0.054999304	1.8997029069	-1.3689708931	0.6278774407000001	-0.4896917151	-0.0863974258	-0.7996011687	-0.6558734065	-0.1509629565	-0.5465030789	-0.8458849656	1.8726712685	-0.4436059673	-0.0326079872
N265	764.54862	15.043	C18	NEG	-0.9481023406	0.9307623997	-1.0081381905	1.1271246478	-0.4355224859	0.7509019394	-0.3580783267	1.362397979	-0.946479391	-0.0842393327	-1.9368128268	-0.4101827276	1.4983499893	0.4837079114	1.3870547266	0.4669602479	-0.9330393214	-0.9466648979
N266	687.54522	16.789	C18	NEG	-0.4265698199	0.8313367548	-0.9511911769	1.2366268926	-2.3963527105	0.5496970486	0.5525208367000001	1.1182370251	-0.3764220384	0.3606221	1.7727058566	-1.0677445814	0.2990520075	0.2851320287	-1.2155886914	0.3256615826	-0.8852081423	-0.0125149722
N267	832.60786	24.739	C18	NEG	0.4972573954	0.6812924889	-2.0613218204	1.5244697775	-0.2089377719	1.1048007625	-2.0602152921	1.108640021	0.0043331324	0.4043194938	-0.0246477853	-0.437642895	-0.6656964862	-0.8382832599000001	-0.0085934468	0.2003178187	1.605878343	0.2788302871
N268	901.54194	14.928	C18	NEG	-0.7356832029	-1.3498146882	-0.4795422501	0.9710802109	0.0188933971	0.1583204699	0.2041228407	-0.694492706	-0.0553257382	0.3268989485	-2.8310986288	0.2161900418	0.126397226	1.7205235177	0.5599198169	1.4658592215	0.5300824168	-0.1523308936
N270	756.48055	14.698	C18	NEG	-0.4528841365	-0.1124536185	-0.3949671354	-0.2412266067	0.2753930205	-0.9038982681	-1.5149985058	-1.59893953	0.8077640193000001	0.7280912916000001	-0.5820005748	2.1598211428	0.3906504664	0.9654136006	1.383456167	-0.4209671859	-0.2565134172	-0.7651615338000001
N271	772.51086	15.445	C18	NEG	-1.059376094	-0.5013190867	1.277061906	-1.1992145378	1.0604447867	-0.9868562211	-1.3406166156	-1.6712271941	0.6821134988	-0.6967296707	0.8850371938	1.4242172911	-0.4491167461	0.7342713775	0.5239810552	-0.1277348559	0.3398554961	0.4761544741
N272	798.52743	16.172	C18	NEG	0.2760769326	-1.1975935264	0.7163419790000001	-1.8689966009	0.5411495663	-2.6285221048	0.246219929	-0.419744057	0.9047381265	0.1029593584	0.5950446408	0.8196155414	0.1382274738	0.7678276604000001	0.3945487108	-1.5454242856	0.5517202029	0.4082169264
N274	802.48636	14.326	C18	NEG	-1.3114269584	0.3496366528	-0.059319191	-0.5940793172000001	0.2740080743	0.2262596092	-2.0988155847	-1.0335690553	1.4167296662	1.3624127948	0.8223123278000001	1.3892996207	-0.6672472509	0.5745050666	0.5135104003000001	-0.4695531732	0.0845247645	-0.8991049670000001
N276	722.51153	17.541	C18	NEG	2.0570891521	-0.0088497443	-1.6710493692	0.3086185062	-0.3193655785	-0.1083869049	0.4606000011	1.4831421088	-0.1552844159	-0.6387211844	-1.7469543529	-1.2869600845	1.5138679586	-0.0611857426	0.327602015	-0.7267983636	0.5310637433000001	0.0415722557
N277	866.55359	16.532	C18	NEG	0.3789697947	-2.7482629918	0.1291120169	-0.1699867712	0.23843474	-1.4603356896	1.4491639401	-1.3934718976	1.2044615947	-0.6847830490000001	0.1165365256	0.1288258579	1.0041233764	0.8272968877	0.0097570605	0.4974090586	0.1249697761	0.3477797698
N278	582.33982	12.003	C18	NEG	0.2464724303	-3.2229597524	0.8314738953	-0.5157901919	0.7005574336	-0.3793308576	0.1625375135	-0.9591771304	0.945481194	0.1580666038	1.2707822465	0.3357225064	0.1554204951	0.4237469318	0.2038744483	-1.276529982	0.2739847094	0.6456675063
N280	771.3918	10.966	C18	NEG	-0.2671082046	-0.9875008744	1.1118388303	-1.6505423143	0.9501547913	-1.5378229705000002	0.6975518833000001	-1.8538619787	0.2258626615	-0.7946631312	1.3382323324	0.2932309892	-0.0048681097	1.0909227159	-0.1529318169	-0.9241804548	0.5693886095	0.9087961673
N281	634.37122	11.317	C18	NEG	0.0328123162	-0.9813779452	1.2445064107	-1.473591491	0.3416345766	-1.5719535059	1.0741930797	-1.6495418441	0.1014111614	-0.3497981435	1.6436261712	-0.0541575689	-0.3682832839	0.4214521746	-0.1265618837	-1.2266249504	0.6468659680000001	1.3140108129
N283	845.53245	16.551	C18	NEG	-0.5306452666	1.5649132528	-0.7497408501	0.9168069595	-0.8951913016	1.3422328064	-0.8765195776	1.6151705964	-0.2527735412	0.5405419113000001	-0.5533127951	-1.0762134379	-1.5073856656	-0.590570813	-0.1675635031	0.7592552863	-0.8420577062	-0.6571169417
N284	618.47599	14.768	C18	NEG	-1.0408537917	0.7534605436	-1.0141590329	0.6667171819000001	-0.9429900627	0.4662967388	0.3603659872	1.8518600688	0.3379847725	-0.7279188404	-1.1313349891	0.0909195585	1.3689995796	0.3747397635	0.4904938459	1.1322687361	-1.7726470089	-1.2642030506
N286	812.54092	18.608	C18	NEG	-0.0604645346	0.0258466814	-0.0405720615	0.2234969775	-0.7948392349000001	0.2785317429	1.4315595954	-0.5017863366	-1.1198388703	-0.6996627945	-1.2346911456	-1.0688224952	1.7711785743	1.4170458398	1.7615656502	0.1241561301	-0.6110194881000001	-0.9422562919
N287	931.51613	14.384	C18	NEG	-0.0320275639	-0.6881353945	0.9146692176	-0.6283650161000001	0.3328576381	-1.0857248237	1.1349193941	-2.5888076036000003	-0.3503163439	-0.6148770292	0.7776790909	1.5156626206	-0.2421873174	0.8221754944	0.0419618351	-1.2414111157	0.4912418192	0.7525497035000001
N288	834.54873	15.187	C18	NEG	-1.7766183369	-0.5743856384	1.4863346537	-0.6848548965	0.2951039177	-1.0836302971	0.9046595256	-1.6805011686	0.0453282783	-1.2049266828	1.0711348418	0.6877334381	-0.473709218	1.3319388573	0.3793145466	-0.5317069431	0.6023354257	0.6320640581
N290	618.3403	11.131	C18	NEG	-0.8860481408	-3.0338827793	1.0755589252	-0.2256836679	0.1663527589	-0.2284563108	0.0009235327	-0.6047480153	1.4610731671	0.7505985996000001	1.0266640208	1.2320153788	-0.0754658153	0.1331364264	-0.0540518678	-1.0112510645	0.1168107999	0.1564540524
N291	293.17935	9.537	C18	NEG	1.3704210945	-0.1001884398	-1.3917001451	-1.3285871612	0.5710428882	1.7682654006	0.4110220414	1.6433549654	-0.7762694253	0.3080838953	-0.6398344638	1.0714232678	-0.3517082446	-1.4124245295	-1.217945024	0.4141852711	-0.1977879251	-0.1413534658
N293	552.30942	10.166	C18	NEG	0.2812278662	0.9964317998	-1.7790328735	1.035052045	-0.2069193214	1.1761594187	-0.9996304822	1.2451842825	0.1502332637	0.696425508	-2.4920714914	-0.0045410381	0.3807361136	-0.1597810804	0.0240737147	0.9471739302	-0.8651603225000001	-0.425561333
N297	715.36611	11.393	C18	NEG	-0.2524928996	-0.8302705823000001	1.4025064236	-1.0843592688	0.8382695048000001	-1.2994244321	0.6532180701	-1.9890858377	-0.1070280458	-0.7041959815000001	1.5898633072	-0.257800531	-0.4030687548	0.7950457062	-0.1331253568	-1.0120497896	0.7053536914	1.2583741946
N299	652.38217	12.531	C18	NEG	0.7017674715000001	-3.2107127582	0.8931084854	-0.5034128707000001	0.6960409026000001	-0.6614659142	0.9013635178	-0.9544589518	0.2150058491	-0.1967911518	1.0626587574	-0.397123069	-0.0700214282	0.3167185508	-0.1709307717	-0.4581768015	0.6948084647	1.1416217178
