Identifier	Experimental mass	Name	Peptide	Halogenated	Plant	NaturalProduct	MDM	Drug	Food	Formula	Adduct	Molecular Weight	mz Error (ppm)	ionizationScore	finalScore	kegg_compound	kegg_uri	hmdb_compound	hmdb_uri	lipidmaps_compound	lipidmaps_uri	metlin_compound	metlin_uri	pubchem_compound	pubchem_uri	inChiKey	pathways	cas	_TPIDX
7743	817.50131	PI O-31:0; LMSD{ PI O-31:0 }								C40H79O12P	M+Cl	782.530919	1	-2	-2	N/A	N/A	N/A	N/A	LMGP06020020	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06020020	81004.0	https://metlin.scripps.edu/metabo_info.php?molid=81004	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QAOBYYLNEBGNNT-ORPSVMIHSA-N	[]	N/A	2241
61533	817.50131	Amitenone							Food	C53H72O8	M-H-H2O	836.52271928	4	-2	-2	N/A	N/A	HMDB0029550	http://www.hmdb.ca/metabolites/HMDB0029550	N/A	N/A	86333.0	https://metlin.scripps.edu/metabo_info.php?molid=86333	12306042	https://pubchem.ncbi.nlm.nih.gov/compound/12306042	LJHHBOPEDAEYGJ-JULFZRGUSA-N	[]	N/A	2242
3639	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515204861	1	-2	-2	N/A	N/A	HMDB0009251	http://www.hmdb.ca/metabolites/HMDB0009251	LMGP02010844	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010844	60647.0	https://metlin.scripps.edu/metabo_info.php?molid=60647	52924545	https://pubchem.ncbi.nlm.nih.gov/compound/52924545	DWHRTOHTUJFITL-DFQIBMCCSA-N	[]	N/A	2243
3668	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515204861	1	-2	-2	N/A	N/A	HMDB0009283	http://www.hmdb.ca/metabolites/HMDB0009283	LMGP02010873	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010873	60679.0	https://metlin.scripps.edu/metabo_info.php?molid=60679	52924574	https://pubchem.ncbi.nlm.nih.gov/compound/52924574	QVAHLHSHLMSNDW-UQYDIMRYSA-N	[]	N/A	2244
3211	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515204861	1	-2	-2	N/A	N/A	HMDB0008835	http://www.hmdb.ca/metabolites/HMDB0008835	LMGP02010416	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010416	60279.0	https://metlin.scripps.edu/metabo_info.php?molid=60279	52924121	https://pubchem.ncbi.nlm.nih.gov/compound/52924121	RXKSKZZAOIRFLK-UQYDIMRYSA-N	[]	N/A	2245
3989	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515204861	1	-2	-2	N/A	N/A	HMDB0009088	http://www.hmdb.ca/metabolites/HMDB0009088	LMGP02011194	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011194	60496.0	https://metlin.scripps.edu/metabo_info.php?molid=60496	52924895	https://pubchem.ncbi.nlm.nih.gov/compound/52924895	XEPGAKWBGZDKCZ-NHCUFCNUSA-N	[]	N/A	2246
3236	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515204861	1	-2	-2	N/A	N/A	HMDB0008867	http://www.hmdb.ca/metabolites/HMDB0008867	LMGP02010441	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010441	60311.0	https://metlin.scripps.edu/metabo_info.php?molid=60311	52924146	https://pubchem.ncbi.nlm.nih.gov/compound/52924146	UALNVYZBISOVQV-DFQIBMCCSA-N	[]	N/A	2247
3049	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515204861	1	-2	-2	N/A	N/A	HMDB0008928	http://www.hmdb.ca/metabolites/HMDB0008928	LMGP02010042	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010042	40441.0	https://metlin.scripps.edu/metabo_info.php?molid=40441	46891780	https://pubchem.ncbi.nlm.nih.gov/compound/46891780	HBZNVZIRJWODIB-NHCUFCNUSA-N	[]	N/A	2248
64276	714.50712	PE 34:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0009023	http://www.hmdb.ca/metabolites/HMDB0009023	N/A	N/A	60441.0	https://metlin.scripps.edu/metabo_info.php?molid=60441	53479622	https://pubchem.ncbi.nlm.nih.gov/compound/53479622	SPKIMNVTCJNMOI-RLSIPVDZSA-N	[]	N/A	2249
70434	714.50712	PE-NMe2 32:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0113847	http://www.hmdb.ca/metabolites/HMDB0113847	N/A	N/A	N/A	N/A	131820958	https://pubchem.ncbi.nlm.nih.gov/compound/131820958	WZDWDEFWBLUYQV-DUZKARGPSA-N	[]	N/A	2250
99111	714.50712	PE-NMe 33:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0113166	http://www.hmdb.ca/metabolites/HMDB0113166	N/A	N/A	N/A	N/A	131820281	https://pubchem.ncbi.nlm.nih.gov/compound/131820281	CCXGEBYFBOFMCC-DUZKARGPSA-N	[]	N/A	2251
44385	714.50712	PE-NMe2 32:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0114012	http://www.hmdb.ca/metabolites/HMDB0114012	N/A	N/A	N/A	N/A	131821121	https://pubchem.ncbi.nlm.nih.gov/compound/131821121	MTRLECOJZFXEPH-NERFDCTISA-N	[]	N/A	2252
81032	714.50712	PE-NMe2 32:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0114065	http://www.hmdb.ca/metabolites/HMDB0114065	N/A	N/A	N/A	N/A	131821173	https://pubchem.ncbi.nlm.nih.gov/compound/131821173	GLLJQJKLIFETQX-WITMPDRSSA-N	[]	N/A	2253
3993	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0009056	http://www.hmdb.ca/metabolites/HMDB0009056	LMGP02011198	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011198	60472.0	https://metlin.scripps.edu/metabo_info.php?molid=60472	86289651	https://pubchem.ncbi.nlm.nih.gov/compound/86289651	UIELPOKGTOHFNL-AVWHJSSGSA-N	[]	N/A	2254
54950	714.50712	PE-NMe 33:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0113020	http://www.hmdb.ca/metabolites/HMDB0113020	N/A	N/A	N/A	N/A	131820135	https://pubchem.ncbi.nlm.nih.gov/compound/131820135	HGOYMOSSTFHVPR-DUZKARGPSA-N	[]	N/A	2255
4015	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0008960	http://www.hmdb.ca/metabolites/HMDB0008960	LMGP02011220	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011220	60389.0	https://metlin.scripps.edu/metabo_info.php?molid=60389	52924918	https://pubchem.ncbi.nlm.nih.gov/compound/52924918	RAMNOXDFBNFSFC-AVWHJSSGSA-N	[]	N/A	2256
117943	714.50712	PE-NMe2 32:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0113849	http://www.hmdb.ca/metabolites/HMDB0113849	N/A	N/A	N/A	N/A	131820960	https://pubchem.ncbi.nlm.nih.gov/compound/131820960	PYECRQLIFUYLEH-IQRFGFHNSA-N	[]	N/A	2257
77504	714.50712	PE-NMe2 32:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0113879	http://www.hmdb.ca/metabolites/HMDB0113879	N/A	N/A	N/A	N/A	131820989	https://pubchem.ncbi.nlm.nih.gov/compound/131820989	WTJQUMFHUXXGPF-WITMPDRSSA-N	[]	N/A	2258
67297	714.50712	PE 34:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0008959	http://www.hmdb.ca/metabolites/HMDB0008959	N/A	N/A	60388.0	https://metlin.scripps.edu/metabo_info.php?molid=60388	53479596	https://pubchem.ncbi.nlm.nih.gov/compound/53479596	QVUWNEQTPVMHQT-RLSIPVDZSA-N	[]	N/A	2259
88037	714.50712	PE-NMe2 32:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0114039	http://www.hmdb.ca/metabolites/HMDB0114039	N/A	N/A	N/A	N/A	131821148	https://pubchem.ncbi.nlm.nih.gov/compound/131821148	NJNOWEBTEFVXJO-DUZKARGPSA-N	[]	N/A	2260
89341	714.50712	PE-NMe2 32:2								C39H74NO8P	M-H	715.515205345	1	-2	-2	N/A	N/A	HMDB0113848	http://www.hmdb.ca/metabolites/HMDB0113848	N/A	N/A	N/A	N/A	131820959	https://pubchem.ncbi.nlm.nih.gov/compound/131820959	XNMSICRQUBMUEJ-NERFDCTISA-N	[]	N/A	2261
4064	714.50712	PE 34:0; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515207	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02011269	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011269	N/A	N/A	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FTCITDHJQWUTEF-QQVMGQLUSA-N	[]	N/A	2262
3593	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010798	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010798	77033.0	https://metlin.scripps.edu/metabo_info.php?molid=77033	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BERWUBMUYXYSAS-WCCXBCNRSA-N	[]	N/A	2263
3340	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010545	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010545	76780.0	https://metlin.scripps.edu/metabo_info.php?molid=76780	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SDVNIEVKUKQDTR-FHJINMDNSA-N	[]	N/A	2264
1813	714.50712	PC 31:2; LMSD{ PC 31:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011438	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011438	75718.0	https://metlin.scripps.edu/metabo_info.php?molid=75718	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JFSKZJFUUYVMLO-VFCAVACVSA-N	[]	N/A	2265
3866	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02011071	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011071	77306.0	https://metlin.scripps.edu/metabo_info.php?molid=77306	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QTOKXCZIKCAIQA-KQVASOIBSA-N	[]	N/A	2266
1853	714.50712	PC 31:2; LMSD{ PC 31:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011478	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011478	75758.0	https://metlin.scripps.edu/metabo_info.php?molid=75758	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UXYVGRDJOPDSIB-VFCAVACVSA-N	[]	N/A	2267
3394	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010599	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010599	76834.0	https://metlin.scripps.edu/metabo_info.php?molid=76834	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VIRFZZCEYTUSRJ-WFRZNGAASA-N	[]	N/A	2268
3174	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010379	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010379	76614.0	https://metlin.scripps.edu/metabo_info.php?molid=76614	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	RPFLIISVDLXAHU-KQVASOIBSA-N	[]	N/A	2269
1899	714.50712	PC 31:2; LMSD{ PC 31:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011524	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011524	75804.0	https://metlin.scripps.edu/metabo_info.php?molid=75804	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MNIIXLNTPVLLFH-YAXMXBBOSA-N	[]	N/A	2270
1928	714.50712	PC 31:2; LMSD{ PC 31:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011553	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011553	75833.0	https://metlin.scripps.edu/metabo_info.php?molid=75833	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JVMHAQHHACJBGM-WCCXBCNRSA-N	[]	N/A	2271
4004	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02011209	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011209	77444.0	https://metlin.scripps.edu/metabo_info.php?molid=77444	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	OOKVUXFXZHUJGT-VFCAVACVSA-N	[]	N/A	2272
1723	714.50712	PC 31:2; LMSD{ PC 31:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011348	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011348	75628.0	https://metlin.scripps.edu/metabo_info.php?molid=75628	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VYIZOJIGQOJWGL-HFWMYYSASA-N	[]	N/A	2273
1990	714.50712	PC 31:2; LMSD{ PC 31:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011615	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011615	75895.0	https://metlin.scripps.edu/metabo_info.php?molid=75895	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	RFJWWQWWVQESGK-HFWMYYSASA-N	[]	N/A	2274
1743	714.50712	PC 31:2; LMSD{ PC 31:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011368	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011368	75648.0	https://metlin.scripps.edu/metabo_info.php?molid=75648	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XIOSLYSGEKZOBJ-WCCXBCNRSA-N	[]	N/A	2275
3287	714.50712	PE 34:2; LMSD{ PE 34:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP02010492	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010492	76727.0	https://metlin.scripps.edu/metabo_info.php?molid=76727	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MCKGFHJXGTVTMX-WCCXBCNRSA-N	[]	N/A	2276
1762	714.50712	PC 31:2; LMSD{ PC 31:2 }								C39H74NO8P	M-H	715.515208	1	-2	-2	N/A	N/A	N/A	N/A	LMGP01011387	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011387	75667.0	https://metlin.scripps.edu/metabo_info.php?molid=75667	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FDLDWJCPBNQVRB-YAXMXBBOSA-N	[]	N/A	2277
180330	714.50712	Palmitoyl-linoleoyl								C39H74NO8P	M-H	715.51521	1	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	44965.0	https://metlin.scripps.edu/metabo_info.php?molid=44965	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	26662-95-3	2278
5421	714.50712	PS P-33:0; LMSD{ PS O-33:1 }								C39H76NO9P	M-H-H2O	733.525773	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03030009	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03030009	78749.0	https://metlin.scripps.edu/metabo_info.php?molid=78749	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	INTDNIXRURQKTE-OCBVSMSVSA-N	[]	N/A	2279
5444	714.50712	PS P-33:0; LMSD{ PS O-33:1 }								C39H76NO9P	M-H-H2O	733.525773	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03030032	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03030032	78772.0	https://metlin.scripps.edu/metabo_info.php?molid=78772	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	INETUYRKQNCILQ-OCBVSMSVSA-N	[]	N/A	2280
5469	714.50712	PS P-33:0; LMSD{ PS O-33:1 }								C39H76NO9P	M-H-H2O	733.525773	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03030057	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03030057	78797.0	https://metlin.scripps.edu/metabo_info.php?molid=78797	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MWKHXCHVJDVPKL-OCBVSMSVSA-N	[]	N/A	2281
5327	714.50712	PS O-33:1; LMSD{ PS O-33:1 }								C39H76NO9P	M-H-H2O	733.525773	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03020008	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03020008	78655.0	https://metlin.scripps.edu/metabo_info.php?molid=78655	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QVRPFWNZKSZHOY-KJXFBLGJSA-N	[]	N/A	2282
5342	714.50712	PS O-33:1; LMSD{ PS O-33:1 }								C39H76NO9P	M-H-H2O	733.525773	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03020023	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03020023	78670.0	https://metlin.scripps.edu/metabo_info.php?molid=78670	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CWWOGJUZNOPGFM-FXFPHHKCSA-N	[]	N/A	2283
1805	790.53785	PC 37:6; LMSD{ PC 37:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0007958	http://www.hmdb.ca/metabolites/HMDB0007958	LMGP01011430	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011430	59408.0	https://metlin.scripps.edu/metabo_info.php?molid=59408	52922342	https://pubchem.ncbi.nlm.nih.gov/compound/52922342	GEINPYKZLFHHIL-HEXXMCQTSA-N	[]	N/A	2284
3882	790.53785	PE 40:6; LMSD{ PE 40:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009558	http://www.hmdb.ca/metabolites/HMDB0009558	LMGP02011087	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011087	60947.0	https://metlin.scripps.edu/metabo_info.php?molid=60947	52924788	https://pubchem.ncbi.nlm.nih.gov/compound/52924788	WUBILTFDXIBJBG-FEFPCXJTSA-N	[]	N/A	2285
3910	790.53785	PE 40:6; LMSD{ PE 40:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009588	http://www.hmdb.ca/metabolites/HMDB0009588	LMGP02011115	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011115	60977.0	https://metlin.scripps.edu/metabo_info.php?molid=60977	52924816	https://pubchem.ncbi.nlm.nih.gov/compound/52924816	FNRCOPKWZNIALY-SPCOIMRYSA-N	[]	N/A	2286
117318	790.53785	PE 40:6								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009076	http://www.hmdb.ca/metabolites/HMDB0009076	N/A	N/A	60485.0	https://metlin.scripps.edu/metabo_info.php?molid=60485	53479653	https://pubchem.ncbi.nlm.nih.gov/compound/53479653	RXUUAZTYMDTFAY-LMJZRCAFSA-N	[]	N/A	2287
3659	790.53785	PE 40:6; LMSD{ PE 40:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009269	http://www.hmdb.ca/metabolites/HMDB0009269	LMGP02010864	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010864	60665.0	https://metlin.scripps.edu/metabo_info.php?molid=60665	52924565	https://pubchem.ncbi.nlm.nih.gov/compound/52924565	IXYMAAOCUUSCAR-ZGKFMFKDSA-N	[]	N/A	2288
3937	790.53785	PE 40:6; LMSD{ PE 40:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009684	http://www.hmdb.ca/metabolites/HMDB0009684	LMGP02011142	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011142	61073.0	https://metlin.scripps.edu/metabo_info.php?molid=61073	52924843	https://pubchem.ncbi.nlm.nih.gov/compound/52924843	BCQUMXPGAAJTET-MMDTYXNTSA-N	[]	N/A	2289
76645	790.53785	PE 40:6								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009043	http://www.hmdb.ca/metabolites/HMDB0009043	N/A	N/A	60460.0	https://metlin.scripps.edu/metabo_info.php?molid=60460	53479641	https://pubchem.ncbi.nlm.nih.gov/compound/53479641	PDOYJNBJBMHOCJ-MEUVGUQXSA-N	[]	N/A	2290
47207	790.53785	PE 40:6								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009364	http://www.hmdb.ca/metabolites/HMDB0009364	N/A	N/A	60760.0	https://metlin.scripps.edu/metabo_info.php?molid=60760	53479776	https://pubchem.ncbi.nlm.nih.gov/compound/53479776	ZCSXAGHHPGSHEO-LAWLZPLCSA-N	[]	N/A	2291
3689	790.53785	PE 40:6; LMSD{ PE 40:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009300	http://www.hmdb.ca/metabolites/HMDB0009300	LMGP02010894	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010894	60696.0	https://metlin.scripps.edu/metabo_info.php?molid=60696	52924595	https://pubchem.ncbi.nlm.nih.gov/compound/52924595	HVIQRJQJMVZXSV-IXMIJUINSA-N	[]	N/A	2292
75885	790.53785	PE 40:6								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009653	http://www.hmdb.ca/metabolites/HMDB0009653	N/A	N/A	61042.0	https://metlin.scripps.edu/metabo_info.php?molid=61042	53479949	https://pubchem.ncbi.nlm.nih.gov/compound/53479949	IOHVBUUHHXDULR-GDJDAYSYSA-N	[]	N/A	2293
113286	790.53785	PE 40:6								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009429	http://www.hmdb.ca/metabolites/HMDB0009429	N/A	N/A	60825.0	https://metlin.scripps.edu/metabo_info.php?molid=60825	53479813	https://pubchem.ncbi.nlm.nih.gov/compound/53479813	AONMKBNBGDQZEW-CTPDUYQJSA-N	[]	N/A	2294
3719	790.53785	PE 40:6; LMSD{ PE 40:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009365	http://www.hmdb.ca/metabolites/HMDB0009365	LMGP02010924	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010924	60761.0	https://metlin.scripps.edu/metabo_info.php?molid=60761	52924625	https://pubchem.ncbi.nlm.nih.gov/compound/52924625	IITNAILJCRJNCB-HSHGBJLXSA-N	[]	N/A	2295
3473	790.53785	PE 40:6; LMSD{ PE 40:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009108	http://www.hmdb.ca/metabolites/HMDB0009108	LMGP02010678	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010678	60515.0	https://metlin.scripps.edu/metabo_info.php?molid=60515	52924379	https://pubchem.ncbi.nlm.nih.gov/compound/52924379	FEABWDMFZNBFCT-KUVQHVNNSA-N	[]	N/A	2296
76690	790.53785	PE 40:6								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009331	http://www.hmdb.ca/metabolites/HMDB0009331	N/A	N/A	60727.0	https://metlin.scripps.edu/metabo_info.php?molid=60727	53479757	https://pubchem.ncbi.nlm.nih.gov/compound/53479757	BAZHKHFAYOGVAJ-UIQAKJDRSA-N	[]	N/A	2297
3748	790.53785	PE 40:6; LMSD{ PE 40:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009396	http://www.hmdb.ca/metabolites/HMDB0009396	LMGP02010953	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010953	60792.0	https://metlin.scripps.edu/metabo_info.php?molid=60792	52924654	https://pubchem.ncbi.nlm.nih.gov/compound/52924654	OKMXQZJAVDYGOT-ZOULMMDESA-N	[]	N/A	2298
2476	790.53785	PC 37:6; LMSD{ PC 37:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0008724	http://www.hmdb.ca/metabolites/HMDB0008724	LMGP01012101	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012101	60170.0	https://metlin.scripps.edu/metabo_info.php?molid=60170	52923679	https://pubchem.ncbi.nlm.nih.gov/compound/52923679	HRYWZKNWBVEPAC-VEAQLNOCSA-N	[]	N/A	2299
3776	790.53785	PE 40:6; LMSD{ PE 40:6 }								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009461	http://www.hmdb.ca/metabolites/HMDB0009461	LMGP02010981	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010981	60857.0	https://metlin.scripps.edu/metabo_info.php?molid=60857	52924682	https://pubchem.ncbi.nlm.nih.gov/compound/52924682	GJTWCHYULIVCJN-PQKUWZMOSA-N	[]	N/A	2300
104646	790.53785	PE 40:6								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009620	http://www.hmdb.ca/metabolites/HMDB0009620	N/A	N/A	61009.0	https://metlin.scripps.edu/metabo_info.php?molid=61009	53479916	https://pubchem.ncbi.nlm.nih.gov/compound/53479916	NFAQJKOAYRWJSW-YQZJDYEPSA-N	[]	N/A	2301
84941	790.53785	PE 40:6								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009077	http://www.hmdb.ca/metabolites/HMDB0009077	N/A	N/A	60486.0	https://metlin.scripps.edu/metabo_info.php?molid=60486	53479654	https://pubchem.ncbi.nlm.nih.gov/compound/53479654	IZEXFAOLFRVCJS-JFOXXFEGSA-N	[]	N/A	2302
77529	790.53785	PE 40:6								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009652	http://www.hmdb.ca/metabolites/HMDB0009652	N/A	N/A	61041.0	https://metlin.scripps.edu/metabo_info.php?molid=61041	53479948	https://pubchem.ncbi.nlm.nih.gov/compound/53479948	BTGPDGNORXGZJQ-QYJIKUIUSA-N	[]	N/A	2303
133854	790.53785	PE 40:6								C45H78NO8P	M-H	791.546504989	2	-2	-2	N/A	N/A	HMDB0009301	http://www.hmdb.ca/metabolites/HMDB0009301	N/A	N/A	60697.0	https://metlin.scripps.edu/metabo_info.php?molid=60697	53479732	https://pubchem.ncbi.nlm.nih.gov/compound/53479732	XSLAGHHVEDVPBE-GKYHGCTHSA-N	[]	N/A	2304
