m/z	retention_time	p-value	t-score	custom_id
1651.08595	16.145	1	-0.8360907089833334	P2249
554.5143	16.339	1	-1.02065779845	P2250
656.58199	24.387	1	0.4897119556333333	P2251
1649.08561	16.6	1	0.39602942371666666	P2253
1552.04975	17.029	1	0.9776236670333334	P2254
1529.18453	17.12	1	0.6250163220833334	P2255
1514.05523	16.39	1	0.3062565461333334	P2258
288.08468	22.624	1	0.5070943316833332	P2259
649.48066	17.215	1	0.08387726498333332	P2263
536.37172	11.497	1	0.12286523208333336	P2264
89.05987	24.524	1	-0.3652921464333333	P2265
479.18762	9.64	1	-0.6266794435999999	P2266
365.30481	16.731	1	0.5140996811333334	P2270
1290.19319	22.573	1	-0.8899943605999999	P2271
1521.16754	20.673	1	-0.5338368106333333	P2273
692.63412	22.69	1	-0.83077183385	P2274
420.3189	15.831	1	0.3398268442333333	P2275
205.14378	1.323	1	0.9206740982	P2276
356.35223	22.759	1	0.5449019830499999	P2277
903.49807	14.831	1	1.1240202619166666	P2279
901.58058	16.058	1	0.37067290759999993	P2280
473.26514	7.215	1	0.7652443529666667	P2283
602.58668	22.772	0	-1.2314153832333334	P2284
984.89606	25.536	1	0.018530083883333326	P2285
492.23976	10.14	1	-0.8043834751833334	P2286
533.41754	16.47	1	-0.5351022920833332	P2288
930.60731	15.002	1	-0.2632595427166667	P2292
1479.11736	16.607	1	-0.9402350017500001	P2294
96.04459	0.511	1	0.7777372019666666	P2295
239.14917	22.366	1	-0.03137922473333343	P2298
727.49093	15.233	1	0.25866313989999995	P2299
682.59762	21.857	1	1.1359545485833333	P2300
336.31153	8.818	1	-0.5769671323166666	P2301
1626.08692	16.715	1	0.14424385906666667	P2302
526.28862	11.333	1	0.42349759615000004	P2304
846.29224	21.011	1	-0.15792723420000004	P2305
1627.47725	23.288	1	-0.5994795847666666	P2307
743.61607	21.633	0	-1.4118063086666668	P2309
933.78692	24.205	1	0.31607695293333327	P2313
628.60239	23.09	1	-0.5729034266666666	P2315
1620.10275	17.311	1	1.0667184577166666	P2317
543.3445	11.917	1	-0.4285414387166667	P2318
778.65596	20.433	1	-0.47513839418333337	P2321
758.22174	20.575	1	0.037314024200000004	P2322
654.56652	24.57	1	0.22557076649999996	P2327
902.58471	21.494	1	1.1283856417666667	P2328
369.38357	22.719	0	1.3176989845666667	P2329
318.3008	10.002	1	-1.1019630336	P2330
172.15259	21.41	1	-0.12713678485	P2331
625.48129	17.337	1	0.6892228241333334	P2332
524.29859	9.761	1	-1.0164057743333335	P2333
698.55682	15.225	1	-0.49971300128333335	P2334
152.06209	21.519	0	1.4918699027333333	P2337
194.11766	20.975	1	-0.33706764418333324	P2340
841.7247	23.625	1	0.021618471433333314	P2341
681.48357	22.286	1	1.2119025486166666	P2342
344.22777	24.012	1	0.17264943526666665	P2344
1499.41528	25.674	1	0.8055293669000001	P2348
257.13641	24.011	1	0.5582013633666667	P2349
740.5575	17.779	1	0.3338357299500001	P2350
202.18007	22.955	1	0.8896552893666667	P2354
1472.06889	17.521	0	1.6685453904	P2355
503.10719	22.415	1	1.2018200589666665	P2357
785.08513	20.318	0	1.4599318778833332	P2358
932.77503	23.731	1	-0.28822700085	P2359
174.12768	22.721	1	1.0220709389	P2361
758.53581	15.404	1	-0.6745377909000001	P2362
554.39276	10.5	1	-0.5359153634833334	P2363
728.60329	16.765	0	1.3450466169666666	P2365
874.55632	16.735	1	0.6700959407	P2370
589.51906	16.212	1	0.36409550511666666	P2371
113.10753	17.224	1	0.87865427485	P2372
623.32036	9.372	1	0.6282456041833333	P2375
452.39515	9.172	1	-0.47488587470000004	P2376
966.65566	10.469	1	0.5885352278166666	P2377
904.59228	14.84	1	0.14770214381666663	P2378
100.07586	22.825	1	0.4486323700666667	P2379
173.07838	15.466	0	1.2586320094999999	P2382
228.19605	22.589	1	0.24035934755000005	P2383
662.57133	20.507	1	1.0226285023166666	P2384
1648.08206	16.609	1	0.6054680638500001	P2386
522.48812	15.836	1	-0.31946110693333335	P2388
741.55455	15.966	1	0.25822235951666667	P2389
610.54002	21.969	0	1.62428229035	P2400
180.15952	20.874	1	0.50543586	P2401
215.12576	20.216	1	0.9476857729166666	P2402
264.26944	10.427	0	-1.4975829541833334	P2403
329.19359	22.337	1	0.27688538065	P2404
437.34518	21.343	1	0.84051218375	P2405
191.16448	1.409	1	0.81416893695	P2406
296.25672	7.756	1	0.9302142134166667	P2407
608.32397	11.836	1	-0.05781148094999999	P2409
310.28252	24.968	1	-0.10612427311666663	P2412
1295.07132	17.476	0	1.76355442795	P2413
1478.11824	16.594	1	-0.5079695026333333	P2415
820.54908	15.644	1	0.9054898523666666	P2417
600.60724	23.187	1	1.0949496729166666	P2420
1619.41694	22.336	1	-0.8243587857	P2422
897.48169	14.831	1	-0.9733714517166665	P2423
135.1017	20.826	1	0.6507151644333333	P2424
149.11719	24.113	1	0.06856736718333335	P2425
634.5084	14.552	1	-0.48470087548333335	P2426
604.53757	22.549	1	0.29632329598333335	P2427
947.74572	23.742	1	0.18426251143333328	P2428
239.14914	23.138	0	1.5997128602833333	P2429
806.56971	15.543	1	1.0888182028666666	P2430
1477.0999	17.456	1	0.7862479397833334	P2431
973.89378	25.483	1	1.01227567655	P2432
101.05987	21.417	1	0.14485657443333327	P2433
1553.05682	17.078	1	0.7208420719499999	P2436
784.58382	16.476	1	0.15346044826666666	P2437
502.32874	9.905	1	-0.5588211434333333	P2438
157.16988	24.166	1	-0.2520745568499999	P2440
91.04184	15.413	1	0.07010295999999994	P2442
764.55707	17.768	1	0.135376158	P2443
1502.14918	15.932	0	1.23836929405	P2445
132.10184	24.19	1	0.6966038800833335	P2446
643.5276	24.481	1	1.2142507527333333	P2447
389.19778	12.29	0	1.5870602206166666	P2451
736.57564	20.823	1	0.020134872833333345	P2453
299.19635	10.998	1	1.0872873011666666	P2456
546.25734	9.637	1	-0.6062827190833334	P2457
937.76216	24.382	1	0.17402511535	P2461
1530.09	17.661	1	0.6443483548833333	P2464
97.07614	23.918	0	1.29013922705	P2468
853.72591	24.718	1	-0.41588929305	P2473
914.58173	15.951	1	0.6153180779833334	P2474
1520.16404	20.702	0	1.3402840428166667	P2477
487.27988	11.923	1	-0.2785624099166666	P2478
101.0598	16.462	1	0.9042164428833334	P2482
520.27096	11.331	1	0.14624287545000003	P2483
104.10544	20.794	1	-0.8518382728166668	P2484
710.61576	15.754	1	-0.24698683258333343	P2486
996.32996	22.249	1	0.36279399406666657	P2487
874.85836	24.36	1	0.8607970156333333	P2489
963.83584	25.493	1	1.2023898787333334	P2490
96.05578	22.122	1	0.6705999976333334	P2492
369.38356	24.014	1	0.30168472195000007	P2493
838.59496	17.161	1	-0.44779948861666663	P2494
758.22155	22.981	1	-0.43176507849999995	P2495
158.09638	24.225	1	-0.6989090916166667	P2496
857.51646	14.855	1	-0.20896441871666666	P2497
103.09479	22.615	1	1.19901337325	P2499
534.29307	12.295	0	1.52992441405	P2501
288.08473	21.603	1	-0.0680996800166667	P2504
544.8505	10.808	1	-0.13820516513333334	P2505
798.56335	17.679	1	0.6594564036333334	P2506
373.21931	23.81	0	1.6078886850666667	P2507
262.25348	16.21	1	-0.4827189598666667	P2509
889.87836	24.705	0	1.4792968271833336	P2512
819.51179	16.353	1	0.17490028660000004	P2514
228.196	24.288	0	1.3739783264	P2515
269.24813	24.825	1	-0.005706462166666676	P2516
927.53031	16.192	0	1.2238253466833333	P2517
408.36883	9.011	1	-0.6411717145500001	P2518
129.10226	22.577	1	-0.22683947425	P2520
152.06199	24.419	1	0.44623846953333324	P2521
604.29269	9.905	1	-0.26745418430000006	P2525
100.07598	20.487	1	0.5906408168166666	P2527
493.29314	9.827	1	-0.6838902186333332	P2529
114.08928	15.498	1	0.48758273025	P2530
401.34131	15.219	0	-1.3204578233166668	P2531
716.6341	22.429	1	-1.1501785125166668	P2532
140.06827	12.136	0	1.4517033823333332	P2533
1568.38932	22.252	1	-1.2018417504333336	P2536
949.76142	24.208	1	1.0549467993500001	P2537
924.80565	25.002	1	-0.9800139292	P2541
810.59989	15.702	0	1.7013580992500001	P2542
1593.40112	22.296	1	-0.9831459645166666	P2543
251.20106	21.536	1	0.7053441139000001	P2545
84.54719	19.431	1	0.4766954936333334	P2547
711.49607	15.418	1	0.4660375063833333	P2550
1289.18972	22.569	1	-0.8966326410333334	P2553
763.60241	15.791	0	1.4341718098499998	P2554
382.3312	24.642	1	0.5793526373166666	P2555
548.29599	10.507	1	0.6453750981999999	P2557
496.42147	9.318	1	-0.5515896484666667	P2560
135.10154	24.65	1	-0.019361495933333306	P2561
684.55616	17.621	1	-0.21404909254999993	P2563
540.44696	10.598	1	-0.8268371035166667	P2564
485.33911	15.198	0	-1.3189153426166667	P2566
863.69034	22.326	1	-1.1577326086333335	P2567
546.48565	16.441	1	-0.26621248864999997	P2570
225.09135	5.763	1	0.9416837831666667	P2571
1504.07701	17.475	1	-0.017099606666666673	P2572
535.47167	22.888	1	-0.9847574467	P2575
259.22557	22.568	1	1.1199540029666666	P2576
876.55073	17.312	1	1.1150791566666667	P2577
427.35697	15.594	1	-0.1286843047333334	P2580
382.33121	22.344	1	0.32198004471666664	P2581
354.33654	22.881	0	1.4883280501999998	P2582
821.52856	16.168	1	-0.3327400696833333	P2583
805.53769	16.072	1	-0.3577026514333334	P2584
447.39614	16.474	1	1.0842373501	P2587
912.56222	15.442	1	0.0694345309	P2595
597.48798	15.265	1	-0.0021587945833333455	P2596
969.85977	24.227	1	-0.03859553061666668	P2598
1453.10495	16.661	1	-0.4925056889333334	P2602
309.24291	15.248	1	0.0708106307833333	P2607
824.54443	16.279	0	-1.2701568786	P2608
498.25727	10.14	1	-0.8195483067166667	P2609
272.25948	8.04	0	1.27330053845	P2611
691.57475	16.541	1	-0.6441218844000001	P2614
289.14167	24.808	1	-0.040274633616666715	P2615
1505.0797	17.48	1	-0.26846200094999995	P2616
920.31146	21.658	1	-0.33982773003333333	P2619
369.12467	24.506	1	0.1230237905166667	P2620
869.75694	24.269	1	0.9257076042333334	P2621
424.3638	9.172	1	-0.34705500964999997	P2622
843.68384	23.278	1	0.7378631698666667	P2623
1528.18115	17.122	1	0.7681182507	P2626
271.15239	21.01	0	1.4244756979166668	P2628
240.23271	6.941	1	0.2647872764000001	P2629
369.12467	22.257	1	0.87481718595	P2630
100.07581	23.895	1	0.7907390835666666	P2634
845.52955	16.032	1	-0.31649943081666676	P2635
186.22152	24.415	1	0.21300786896666668	P2639
200.20078	21.716	1	0.07831140373333334	P2642
326.26952	10.993	1	-0.1935290320666666	P2647
533.28561	9.776	1	-0.5205915761166667	P2648
195.74583	18.375	1	-1.1406436978666668	P2649
480.27832	14.301	1	0.18057631144999992	P2650
894.5623	20.971	1	0.5670448159499999	P2651
175.14834	5.42	1	0.6862101920666667	P2654
1171.34302	22.447	1	0.6955842191666666	P2655
877.57228	20.745	0	1.2312617221166664	P2656
556.53034	15.289	1	-0.2025203149333334	P2659
1539.11432	16.618	1	-1.0471977566	P2665
1648.16299	15.954	1	1.184637929	P2668
1478.1038	17.441	1	0.7724408016166667	P2669
929.75575	23.23	1	-0.9937875185166668	P2672
826.57246	24.459	0	1.9098570297333333	P2673
392.35221	20.572	1	0.5814291701666666	P2677
281.248	23.664	1	-0.13615551266666667	P2679
259.191	21.926	1	0.9521182097	P2680
1631.1365	15.947	0	1.3142845437833333	P2681
810.50091	17.195	1	1.19232874205	P2682
614.34088	11.904	1	-0.15928596116666668	P2683
628.55075	24.677	1	-0.12441051053333332	P2689
568.26565	8.856	1	-0.5653640877666667	P2692
792.57487	15.442	1	0.9023215231499999	P2696
582.42439	11.909	1	0.028191648866666696	P2703
1531.093	17.664	1	-0.22285854645000006	P2708
556.39774	11.054	1	-0.44392496229999995	P2710
538.51943	15.715	1	-0.4134203875999999	P2712
164.04043	1.057	1	0.6182961779166667	P2713
313.27394	24.185	1	0.05503263614999995	P2716
297.27958	13.805	1	-0.5835255768833334	P2717
807.72025	22.202	0	-1.3264094546	P2719
565.31423	10.314	1	-0.3377749930999999	P2722
495.44048	22.561	1	-1.1646205713666666	P2723
754.55044	15.839	1	0.7734283821500001	P2724
159.15746	2.513	1	0.8884517055666666	P2726
1622.11407	17.517	1	0.02420568478333327	P2727
636.55577	24.401	1	0.2236642536833334	P2729
478.46171	15.463	1	-0.6919552494666666	P2730
117.09102	24.47	1	0.8016847597666668	P2733
345.21036	12.065	1	-0.58431608835	P2735
404.38865	15.281	1	0.0947827208166667	P2736
1550.02108	16.953	1	-0.7266770991166667	P2737
1623.12133	17.641	1	-0.39706556255	P2738
870.75908	24.278	1	0.19628826063333338	P2739
602.52216	22.409	1	0.8696373394166669	P2749
182.19024	24.034	1	0.6553270190166667	P2751
284.267	23.617	1	-0.08625434015	P2752
224.20116	20.812	1	0.18597189186666668	P2755
550.32843	9.993	1	-0.8047092994000002	P2756
808.48525	16.935	1	-0.08815505061666662	P2759
1573.43498	26.577	1	0.8813438098833334	P2762
211.16975	5.422	1	0.850696047	P2768
934.79053	24.202	1	0.9490335964833334	P2772
146.9804	15.646	1	0.8467840182499999	P2773
115.05426	15.255	1	-0.8214141410999998	P2776
1458.05075	17.307	1	0.4330454323166666	P2778
613.51888	17.626	0	1.6583076462333333	P2779
540.36596	10.693	1	-0.5947347054333333	P2781
562.45078	13.602	1	-0.23680183206666675	P2785
583.32391	15.51	1	1.1350028759333335	P2791
600.46888	9.664	1	-0.43326730838333327	P2792
325.27394	15.871	1	0.43499852538333333	P2795
885.73096	24.285	1	0.3115390264166668	P2797
818.55929	11.918	1	-0.2973975328333333	P2799
586.30935	10.531	1	-0.8680020542166667	P2800
1466.0608	17.455	1	0.8291410376166666	P2801
506.49311	15.28	1	-0.7963152863833334	P2802
311.25847	16.639	1	-0.6266920007833333	P2803
607.40896	12.02	1	-0.1671213505166666	P2805
1498.41475	25.668	1	0.8775631095166666	P2806
562.51935	16.519	1	-0.8548217465166665	P2807
802.47298	16.958	1	-0.09031851568333327	P2808
1516.07232	17.451	1	0.20000708699999997	P2811
216.09348	3.098	1	1.0802585038666666	P2812
830.59068	16.513	1	0.9755790650833334	P2813
283.22731	17.561	1	0.32024266599999995	P2814
769.60715	17.044	1	-0.1644023321	P2815
508.3027	10.502	1	0.2112150978333333	P2818
356.35224	23.931	1	1.1113565037000002	P2819
460.29447	9.013	1	-0.52934181855	P2821
1551.02461	16.954	1	-0.8401341004833334	P2824
380.3375	9.013	1	-0.4474661632166667	P2825
1506.08548	17.685	1	0.2379329172666667	P2831
579.43389	11.964	1	0.6421246009833333	P2832
570.25734	9.711	0	-1.29198221195	P2833
390.26834	13.476	1	1.1550076584000002	P2839
406.31008	22.984	1	0.80039673115	P2840
129.1023	16.108	1	1.0925037665833335	P2842
801.56257	16.756	1	0.38747089546666674	P2843
305.1574	24.911	1	-0.47694185293333324	P2844
762.59625	16.886	1	0.2508641029166667	P2859
639.53489	15.34	1	0.003143040633333344	P2863
939.77833	25.027	1	0.5840300744	P2868
363.18215	11.96	1	0.97235321065	P2872
177.9579	0.508	1	1.0282706481000001	P2875
1552.08639	15.942	1	-0.5527524371666667	P2877
682.44797	15.233	0	-1.2607390311166666	P2880
123.05542	17.072	1	-0.6275406341333334	P2883
120.08076	24.055	1	0.7253116521833334	P2885
256.30062	10.018	1	-0.22502991964999997	P2888
128.06208	15.24	1	-1.036000673	P2894
506.26177	10.99	1	0.8139542236833334	P2895
301.14151	15.302	1	0.9689701078166667	P2896
355.28423	16.091	1	0.5706630384833333	P2901
280.65555	10.672	1	-0.3474728724333334	P2902
881.69895	23.152	1	0.8620574946666668	P2903
631.62139	22.559	1	0.49311101046666667	P2907
659.25171	8.754	1	-0.4433673551000001	P2909
428.36411	15.668	1	-0.2149828081166667	P2914
1517.07974	17.579	1	0.6696426807333333	P2915
359.24032	24.303	1	0.8517523121833334	P2919
914.89006	24.759	1	0.9159383280666668	P2922
1493.07915	17.596	1	0.6280451005166666	P2927
1539.06318	16.458	1	-0.7808788557666667	P2933
979.80958	25.501	1	0.8201993622499999	P2936
1545.16722	20.685	1	0.95820722225	P2940
924.562	14.544	1	-0.29805770075	P2950
854.58512	10.87	1	-0.07819140078333336	P2951
1467.06384	17.459	1	0.9154289592000001	P2955
503.10721	20.902	1	-0.4738932968833333	P2960
534.48804	15.631	1	-0.6631172066666666	P2962
636.55567	23.583	1	0.9844955931666667	P2965
530.28843	10.172	1	0.5482785482333332	P2966
251.20097	24.287	1	0.9628900437833334	P2967
1553.09073	15.943	1	-0.4715255852500001	P2972
974.89511	25.483	1	0.7439998777833334	P2974
994.33059	22.237	1	-0.21400776191666665	P2977
802.7649	22.17	1	-0.3200438981666668	P2985
158.0964	23.252	1	0.7705160201	P2991
855.68358	23.063	1	1.1361483656166667	P3007
917.699	22.713	1	-0.9997812104999999	P3010
910.73374	23.745	1	0.8468075719833332	P3013
612.32514	10.679	1	-0.21644577426666664	P3014
880.81803	24.321	1	1.0745056331833334	P3016
305.24576	12.281	1	0.44704780433333335	P3017
502.49817	15.717	1	0.2516352573166667	P3019
299.25844	15.961	1	0.3553673908	P3022
810.59992	12.311	1	0.3053627712	P3026
200.19188	21.578	1	0.5625032193833333	P3027
1632.14253	15.979	1	1.1317623545833335	P3028
1572.43519	26.58	0	1.2447789380333334	P3031
1696.07585	15.466	1	-0.26201264656666656	P3034
508.27731	11.945	1	0.24267114005	P3039
382.33118	23.002	0	1.2333376020333333	P3040
267.17302	7.933	1	1.1328316636666664	P3042
603.2926	15.517	1	0.9294304619333333	P3046
1585.07273	16.5	1	1.0962200851333335	P3047
319.28491	8.821	1	-0.5280774157	P3048
614.62295	20.533	1	-0.6799019620333333	P3052
1586.07552	16.5	1	1.2098789692333334	P3053
308.29532	10.485	1	0.5784530065500001	P3057
250.2533	16.43	1	-0.8618957608666667	P3060
665.46018	22.862	1	1.0968749153500001	P3061
361.16659	10.99	0	1.4801905286166666	P3064
532.47003	15.941	1	-0.5058386234833333	P3069
289.24938	4.964	1	0.7404457029166667	P3077
371.32721	8.672	1	-0.04223682816666663	P3083
736.51316	14.859	1	0.9774432992833333	P3084
1170.34419	22.451	1	0.5644883151166666	P3088
836.75306	22.739	1	-1.0436286960499999	P3091
180.17489	4.961	1	0.48414463518333334	P3095
119.08555	15.244	1	-0.6788614352833333	P3096
395.21464	12.29	0	1.5116886801499998	P3099
1244.36264	22.981	1	1.0199121553	P3100
639.28248	10.315	1	-0.17567947703333334	P3103
187.8554	16.925	1	0.6329760330499999	P3104
1611.08868	16.486	1	0.23536135069999994	P3105
228.23269	10.013	1	0.9022598495833332	P3112
265.25328	16.345	1	0.08101440070000007	P3113
1153.72453	14.036	1	-0.5722369074166667	P3114
879.58377	15.437	1	-0.7678326119333333	P3116
367.21589	12.281	1	0.9148865691333332	P3127
1467.42195	24.873	1	1.06396256795	P3128
734.49672	15.444	1	-1.1697223412333335	P3132
1004.66924	10.481	1	-0.8477034228000001	P3138
95.08567	15.269	0	1.3181108956333334	P3143
895.53128	15.237	1	-0.07859857279999996	P3144
811.53324	16.39	1	1.0424964260166667	P3150
292.28557	8.569	1	-0.5904260687833334	P3153
970.86255	24.172	1	-0.17736414194999997	P3160
510.81899	10.48	1	-0.9717289467833332	P3165
759.22214	21.48	1	-0.2618267184833333	P3166
416.26813	8.822	1	-0.6082554256666667	P3167
800.61455	15.929	1	0.8420335649	P3168
326.30592	11.113	1	-0.4205501827166666	P3170
120.08091	0.504	1	0.3427982405166665	P3172
495.61355	10.506	1	-0.6552131038833334	P3176
845.55537	15.148	1	0.20847523635000006	P3178
275.259	8.568	1	-0.5498614496833334	P3179
268.26451	8.671	1	0.06187502176666665	P3182
863.71016	22.683	1	-0.16976323598333337	P3183
636.66476	21.286	1	-0.5649361439833334	P3185
1468.42192	24.874	1	0.31071894098333325	P3186
1069.34926	22.779	1	0.2639040078166667	P3187
1603.07855	16.809	1	-0.2579650188000001	P3188
1612.09064	16.497	1	0.9303984991	P3189
938.76557	24.377	1	0.4208534466833333	P3193
1466.42291	24.87	1	0.8872803823000001	P3194
594.55689	16.21	1	-0.8188761528333333	P3198
568.53648	15.966	1	0.27226305343333335	P3199
267.64774	10.514	1	-0.5853325515499999	P3204
1065.70624	15.147	1	-0.11419923741666665	P3213
382.22658	11.958	1	-0.10972029161666672	P3214
133.10119	15.267	1	0.3122427471	P3216
475.29778	10.489	1	0.11082310871666672	P3218
488.43343	16.371	1	0.524797896	P3220
308.19025	10.562	1	0.8932474681833333	P3222
375.22706	11.931	1	-0.8894520299833333	P3224
369.19896	11.965	1	1.06390810765	P3229
745.63018	15.714	1	0.8321853794333334	P3232
1169.34341	22.45	1	0.2438871782833334	P3237
369.12467	21.394	0	1.2343017482166667	P3241
1541.44274	25.677	1	0.5441573382333335	P3245
481.3139	12.245	1	0.53846771565	P3250
1547.18339	21.357	0	1.2598118781333334	P3251
239.1492	21.655	1	-0.7958555198666666	P3252
279.23247	15.383	1	0.8710692960833333	P3260
363.17227	10.658	1	-0.06313160500000004	P3265
263.20157	7.902	1	-0.12689446738333335	P3270
210.18564	6.085	1	1.1487665303666668	P3274
321.16715	8.529	1	0.7781807428	P3280
323.22558	13.238	1	0.7790300757999999	P3283
364.34421	11.778	1	-0.05684183744999993	P3285
129.10224	23.822	1	0.13210792461666665	P3286
543.41561	11.286	1	0.6940068921	P3288
851.63965	11.967	1	0.9311875850333333	P3289
758.62541	15.72	0	1.3290641356833333	P3293
249.15802	12.161	1	1.1144283446333334	P3294
161.13251	15.255	1	0.6573522843666667	P3297
551.38531	12.259	1	0.14299921369999993	P3299
318.30088	7.958	1	1.1405933294500001	P3302
346.25945	12.279	1	0.6193112969499999	P3309
1024.67974	15.189	1	-0.4606211331000001	P3311
270.28001	10.887	1	0.6357298337166666	P3321
135.11683	15.263	1	-0.23988196108333332	P3325
147.11681	15.271	1	0.6219315445000001	P3331
279.23276	8.711	1	0.9044114933499999	P3337
449.33791	13.541	0	1.6402555156333332	P3338
824.5763	11.917	1	0.2410820113833333	P3345
1172.34255	22.448	1	0.8070814275	P3347
243.21123	15.27	1	0.8283921578666668	P3356
933.5446	15.422	1	1.1616463015999998	P3362
176.13951	12.17	1	1.0706961511500002	P3367
492.32482	10.489	1	0.3110184320833333	P3369
929.68749	12.301	0	1.4827177725833334	P3371
1588.13758	15.711	1	0.17280507266666678	P3376
602.27452	10.513	1	-0.37418899989999993	P3377
175.14813	15.267	1	0.2499754699	P3379
524.27259	10.444	1	0.8879946305	P3381
270.28014	9.674	1	0.82373902365	P3383
557.45173	11.964	1	0.24405523086666664	P3390
1587.13443	15.719	1	-0.16999463295000006	P3391
385.15407	10.662	1	0.9818637130666666	P3403
